# Puchwein et al 2019
# z = 6.859000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-18.0234207814)
continue (0.0008276721 dimensionless) (-18.0451306289)
continue (0.0008678733 dimensionless) (-18.0684404329)
continue (0.0009112670 dimensionless) (-18.0937727369)
continue (0.0009556071 dimensionless) (-18.1206173628)
continue (0.0010026042 dimensionless) (-18.1481303993)
continue (0.0010517855 dimensionless) (-18.1765257708)
continue (0.0011034960 dimensionless) (-18.2060699932)
continue (0.0011577525 dimensionless) (-18.2368716232)
continue (0.0012145368 dimensionless) (-18.2684112348)
continue (0.0012741429 dimensionless) (-18.3002489683)
continue (0.0013367566 dimensionless) (-18.3326404538)
continue (0.0014023807 dimensionless) (-18.3655227298)
continue (0.0014712092 dimensionless) (-18.3992448504)
continue (0.0015434739 dimensionless) (-18.4337982811)
continue (0.0016194544 dimensionless) (-18.4687766255)
continue (0.0016988571 dimensionless) (-18.5039010079)
continue (0.0017822550 dimensionless) (-18.5392524582)
continue (0.0018700328 dimensionless) (-18.5746288336)
continue (0.0019618234 dimensionless) (-18.6104795342)
continue (0.0020579652 dimensionless) (-18.6464684409)
continue (0.0021594004 dimensionless) (-18.6829818990)
continue (0.0022651429 dimensionless) (-18.7201050200)
continue (0.0023768048 dimensionless) (-18.7577070950)
continue (0.0024932065 dimensionless) (-18.7953374883)
continue (0.0026155768 dimensionless) (-18.8326826653)
continue (0.0027439535 dimensionless) (-18.8703101078)
continue (0.0028792005 dimensionless) (-18.9079815292)
continue (0.0030204407 dimensionless) (-18.9453869454)
continue (0.0031685222 dimensionless) (-18.9829666607)
continue (0.0033245785 dimensionless) (-19.0201785700)
continue (0.0034874358 dimensionless) (-19.0575950591)
continue (0.0036582375 dimensionless) (-19.0949060317)
continue (0.0038385298 dimensionless) (-19.1321202165)
continue (0.0040268094 dimensionless) (-19.1691548077)
continue (0.0042246962 dimensionless) (-19.2058606442)
continue (0.0044322323 dimensionless) (-19.2422245090)
continue (0.0046493213 dimensionless) (-19.2780245984)
continue (0.0048783028 dimensionless) (-19.3135424895)
continue (0.0051194774 dimensionless) (-19.3490129056)
continue (0.0053698702 dimensionless) (-19.3844707764)
continue (0.0056320579 dimensionless) (-19.4197594917)
continue (0.0059096431 dimensionless) (-19.4549404153)
continue (0.0061990950 dimensionless) (-19.4899914871)
continue (0.0065044038 dimensionless) (-19.5247647774)
continue (0.0068259698 dimensionless) (-19.5592482995)
continue (0.0071584208 dimensionless) (-19.5932895414)
continue (0.0075125059 dimensionless) (-19.6270879970)
continue (0.0078829323 dimensionless) (-19.6601512170)
continue (0.0082692103 dimensionless) (-19.6918626214)
continue (0.0086704755 dimensionless) (-19.7214750353)
continue (0.0090944807 dimensionless) (-19.7481185454)
continue (0.0095460609 dimensionless) (-19.7718563924)
continue (0.0100150233 dimensionless) (-19.7934439559)
continue (0.0105069407 dimensionless) (-19.8121973613)
continue (0.0110229463 dimensionless) (-19.8282735463)
continue (0.0115643017 dimensionless) (-19.8413360192)
continue (0.0121324320 dimensionless) (-19.8513973452)
continue (0.0127271923 dimensionless) (-19.8582367697)
continue (0.0133518970 dimensionless) (-19.8623294628)
continue (0.0140087159 dimensionless) (-19.8632794328)
continue (0.0146954841 dimensionless) (-19.8613815661)
continue (0.0154190689 dimensionless) (-19.8557372262)
continue (0.0161744226 dimensionless) (-19.8464900107)
continue (0.0169695898 dimensionless) (-19.8326826653)
continue (0.0178051382 dimensionless) (-19.8136087843)
continue (0.0186773308 dimensionless) (-19.7888794587)
continue (0.0195971392 dimensionless) (-19.7584535194)
continue (0.0205564397 dimensionless) (-19.7239980100)
continue (0.0215684490 dimensionless) (-19.6933605590)
continue (0.0226289290 dimensionless) (-19.6677635845)
continue (0.0237370922 dimensionless) (-19.6422556748)
continue (0.0249048093 dimensionless) (-19.6165437035)
continue (0.0261257732 dimensionless) (-19.5910819792)
continue (0.0274065254 dimensionless) (-19.5655907924)
continue (0.0287556633 dimensionless) (-19.5413621510)
continue (0.0301644148 dimensionless) (-19.5187007267)
continue (0.0316522046 dimensionless) (-19.4960731958)
continue (0.0332094377 dimensionless) (-19.4728858884)
continue (0.0348343643 dimensionless) (-19.4470885498)
continue (0.0365530273 dimensionless) (-19.4163478915)
continue (0.0383368519 dimensionless) (-19.3836295277)
continue (0.0402325373 dimensionless) (-19.3576344192)
continue (0.0422078263 dimensionless) (-19.3397038397)
continue (0.0442792503 dimensionless) (-19.3236722661)
continue (0.0464458191 dimensionless) (-19.3095381068)
continue (0.0487308541 dimensionless) (-19.2974833026)
