# Puchwein et al 2019
# z = 1.154000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.9746941347)
continue (0.0008276721 dimensionless) (-17.9978339382)
continue (0.0008678733 dimensionless) (-18.0217738183)
continue (0.0009112670 dimensionless) (-18.0468687748)
continue (0.0009556071 dimensionless) (-18.0727836694)
continue (0.0010026042 dimensionless) (-18.0991414953)
continue (0.0010517855 dimensionless) (-18.1260984021)
continue (0.0011034960 dimensionless) (-18.1535391749)
continue (0.0011577525 dimensionless) (-18.1815101778)
continue (0.0012145368 dimensionless) (-18.2097852298)
continue (0.0012741429 dimensionless) (-18.2381473055)
continue (0.0013367566 dimensionless) (-18.2666422121)
continue (0.0014023807 dimensionless) (-18.2953348145)
continue (0.0014712092 dimensionless) (-18.3241300447)
continue (0.0015434739 dimensionless) (-18.3530084625)
continue (0.0016194544 dimensionless) (-18.3817426552)
continue (0.0016988571 dimensionless) (-18.4103854594)
continue (0.0017822550 dimensionless) (-18.4386600585)
continue (0.0018700328 dimensionless) (-18.4667364832)
continue (0.0019618234 dimensionless) (-18.4945786724)
continue (0.0020579652 dimensionless) (-18.5221555237)
continue (0.0021594004 dimensionless) (-18.5494429906)
continue (0.0022651429 dimensionless) (-18.5764264803)
continue (0.0023768048 dimensionless) (-18.6031035509)
continue (0.0024932065 dimensionless) (-18.6291169832)
continue (0.0026155768 dimensionless) (-18.6546262694)
continue (0.0027439535 dimensionless) (-18.6796459672)
continue (0.0028792005 dimensionless) (-18.7039933307)
continue (0.0030204407 dimensionless) (-18.7276941556)
continue (0.0031685222 dimensionless) (-18.7508016426)
continue (0.0033245785 dimensionless) (-18.7728849174)
continue (0.0034874358 dimensionless) (-18.7945249633)
continue (0.0036582375 dimensionless) (-18.8153085692)
continue (0.0038385298 dimensionless) (-18.8353497841)
continue (0.0040268094 dimensionless) (-18.8548035939)
continue (0.0042246962 dimensionless) (-18.8735438866)
continue (0.0044322323 dimensionless) (-18.8914349763)
continue (0.0046493213 dimensionless) (-18.9093892922)
continue (0.0048783028 dimensionless) (-18.9266482976)
continue (0.0051194774 dimensionless) (-18.9442395353)
continue (0.0053698702 dimensionless) (-18.9621752494)
continue (0.0056320579 dimensionless) (-18.9800533183)
continue (0.0059096431 dimensionless) (-18.9978339382)
continue (0.0061990950 dimensionless) (-19.0156527424)
continue (0.0065044038 dimensionless) (-19.0333421158)
continue (0.0068259698 dimensionless) (-19.0507564094)
continue (0.0071584208 dimensionless) (-19.0677292241)
continue (0.0075125059 dimensionless) (-19.0839673898)
continue (0.0078829323 dimensionless) (-19.0988687486)
continue (0.0082692103 dimensionless) (-19.1115958323)
continue (0.0086704755 dimensionless) (-19.1218230195)
continue (0.0090944807 dimensionless) (-19.1294205394)
continue (0.0095460609 dimensionless) (-19.1345406773)
continue (0.0100150233 dimensionless) (-19.1374512305)
continue (0.0105069407 dimensionless) (-19.1381073096)
continue (0.0110229463 dimensionless) (-19.1364392355)
continue (0.0115643017 dimensionless) (-19.1324735888)
continue (0.0121324320 dimensionless) (-19.1262145392)
continue (0.0127271923 dimensionless) (-19.1178171124)
continue (0.0133518970 dimensionless) (-19.1072933622)
continue (0.0140087159 dimensionless) (-19.0947979713)
continue (0.0146954841 dimensionless) (-19.0806080732)
continue (0.0154190689 dimensionless) (-19.0649464108)
continue (0.0161744226 dimensionless) (-19.0481284429)
continue (0.0169695898 dimensionless) (-19.0303977352)
continue (0.0178051382 dimensionless) (-19.0120210841)
continue (0.0186773308 dimensionless) (-18.9931062921)
continue (0.0195971392 dimensionless) (-18.9742846161)
continue (0.0205564397 dimensionless) (-18.9550684539)
continue (0.0215684490 dimensionless) (-18.9370421659)
continue (0.0226289290 dimensionless) (-18.9200955323)
continue (0.0237370922 dimensionless) (-18.9037854147)
continue (0.0249048093 dimensionless) (-18.8870600239)
continue (0.0261257732 dimensionless) (-18.8709549401)
continue (0.0274065254 dimensionless) (-18.8544928286)
continue (0.0287556633 dimensionless) (-18.8383325876)
continue (0.0301644148 dimensionless) (-18.8221750281)
continue (0.0316522046 dimensionless) (-18.8060410220)
continue (0.0332094377 dimensionless) (-18.7910214827)
