# Puchwein et al 2019
# z = 2.160000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.7772835289)
continue (0.0008276721 dimensionless) (-17.7986028757)
continue (0.0008678733 dimensionless) (-17.8213107602)
continue (0.0009112670 dimensionless) (-17.8455760269)
continue (0.0009556071 dimensionless) (-17.8709549401)
continue (0.0010026042 dimensionless) (-17.8972233851)
continue (0.0010517855 dimensionless) (-17.9237237446)
continue (0.0011034960 dimensionless) (-17.9511699135)
continue (0.0011577525 dimensionless) (-17.9792245118)
continue (0.0012145368 dimensionless) (-18.0080654503)
continue (0.0012741429 dimensionless) (-18.0369208394)
continue (0.0013367566 dimensionless) (-18.0660068362)
continue (0.0014023807 dimensionless) (-18.0953385421)
continue (0.0014712092 dimensionless) (-18.1251124892)
continue (0.0015434739 dimensionless) (-18.1552122812)
continue (0.0016194544 dimensionless) (-18.1853529305)
continue (0.0016988571 dimensionless) (-18.2153114005)
continue (0.0017822550 dimensionless) (-18.2451931446)
continue (0.0018700328 dimensionless) (-18.2749054789)
continue (0.0019618234 dimensionless) (-18.3044307730)
continue (0.0020579652 dimensionless) (-18.3338565727)
continue (0.0021594004 dimensionless) (-18.3632113110)
continue (0.0022651429 dimensionless) (-18.3924377568)
continue (0.0023768048 dimensionless) (-18.4214753947)
continue (0.0024932065 dimensionless) (-18.4501388115)
continue (0.0026155768 dimensionless) (-18.4782083504)
continue (0.0027439535 dimensionless) (-18.5059846252)
continue (0.0028792005 dimensionless) (-18.5331323796)
continue (0.0030204407 dimensionless) (-18.5598783968)
continue (0.0031685222 dimensionless) (-18.5860300283)
continue (0.0033245785 dimensionless) (-18.6115435473)
continue (0.0034874358 dimensionless) (-18.6363880201)
continue (0.0036582375 dimensionless) (-18.6605485587)
continue (0.0038385298 dimensionless) (-18.6838199011)
continue (0.0040268094 dimensionless) (-18.7061956401)
continue (0.0042246962 dimensionless) (-18.7276941556)
continue (0.0044322323 dimensionless) (-18.7481185454)
continue (0.0046493213 dimensionless) (-18.7675121336)
continue (0.0048783028 dimensionless) (-18.7862167007)
continue (0.0051194774 dimensionless) (-18.8052082423)
continue (0.0053698702 dimensionless) (-18.8239087409)
continue (0.0056320579 dimensionless) (-18.8428455601)
continue (0.0059096431 dimensionless) (-18.8616973018)
continue (0.0061990950 dimensionless) (-18.8810742472)
continue (0.0065044038 dimensionless) (-18.9006647223)
continue (0.0068259698 dimensionless) (-18.9208187540)
continue (0.0071584208 dimensionless) (-18.9415739755)
continue (0.0075125059 dimensionless) (-18.9633711046)
continue (0.0078829323 dimensionless) (-18.9846402446)
continue (0.0082692103 dimensionless) (-19.0041893683)
continue (0.0086704755 dimensionless) (-19.0214542995)
continue (0.0090944807 dimensionless) (-19.0358346894)
continue (0.0095460609 dimensionless) (-19.0475466036)
continue (0.0100150233 dimensionless) (-19.0569508890)
continue (0.0105069407 dimensionless) (-19.0640395310)
continue (0.0110229463 dimensionless) (-19.0687455936)
continue (0.0115643017 dimensionless) (-19.0710411591)
continue (0.0121324320 dimensionless) (-19.0711434664)
continue (0.0127271923 dimensionless) (-19.0691528083)
continue (0.0133518970 dimensionless) (-19.0650977417)
continue (0.0140087159 dimensionless) (-19.0590355065)
continue (0.0146954841 dimensionless) (-19.0507564094)
continue (0.0154190689 dimensionless) (-19.0401004121)
continue (0.0161744226 dimensionless) (-19.0267335639)
continue (0.0169695898 dimensionless) (-19.0106391862)
continue (0.0178051382 dimensionless) (-18.9918258160)
continue (0.0186773308 dimensionless) (-18.9702105292)
continue (0.0195971392 dimensionless) (-18.9469215565)
continue (0.0205564397 dimensionless) (-18.9222688203)
continue (0.0215684490 dimensionless) (-18.8999742699)
continue (0.0226289290 dimensionless) (-18.8804142250)
continue (0.0237370922 dimensionless) (-18.8620132673)
continue (0.0249048093 dimensionless) (-18.8446639625)
continue (0.0261257732 dimensionless) (-18.8282735463)
continue (0.0274065254 dimensionless) (-18.8127613802)
continue (0.0287556633 dimensionless) (-18.7969671130)
continue (0.0301644148 dimensionless) (-18.7804154738)
continue (0.0316522046 dimensionless) (-18.7622050067)
continue (0.0332094377 dimensionless) (-18.7420815497)
continue (0.0348343643 dimensionless) (-18.7194216296)
continue (0.0365530273 dimensionless) (-18.6940041172)
continue (0.0383368519 dimensionless) (-18.6706021206)
continue (0.0402325373 dimensionless) (-18.6563944919)
continue (0.0422078263 dimensionless) (-18.6495581435)
continue (0.0442792503 dimensionless) (-18.6447400945)
continue (0.0464458191 dimensionless) (-18.6416843599)
continue (0.0487308541 dimensionless) (-18.6413039004)
continue (0.0511373160 dimensionless) (-18.6451235775)
continue (0.0536354897 dimensionless) (-18.6556077263)
continue (0.0562510476 dimensionless) (-18.6693833327)
continue (0.0590198815 dimensionless) (-18.6829818990)
continue (0.0619488083 dimensionless) (-18.6935749724)
continue (0.0649513165 dimensionless) (-18.7011469236)
continue (0.0681575894 dimensionless) (-18.7090754406)
continue (0.0715280197 dimensionless) (-18.7187393129)
continue (0.0750013968 dimensionless) (-18.7297871451)
continue (0.0786931754 dimensionless) (-18.7423214251)
continue (0.0825422981 dimensionless) (-18.7564658982)
continue (0.0866223356 dimensionless) (-18.7728849174)
