# Puchwein et al 2019
# z = 8.075000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-18.0851281825)
continue (0.0008276721 dimensionless) (-18.1065156538)
continue (0.0008678733 dimensionless) (-18.1295375684)
continue (0.0009112670 dimensionless) (-18.1547158737)
continue (0.0009556071 dimensionless) (-18.1813782736)
continue (0.0010026042 dimensionless) (-18.2087305191)
continue (0.0010517855 dimensionless) (-18.2370215091)
continue (0.0011034960 dimensionless) (-18.2665619729)
continue (0.0011577525 dimensionless) (-18.2972249221)
continue (0.0012145368 dimensionless) (-18.3287345671)
continue (0.0012741429 dimensionless) (-18.3605135107)
continue (0.0013367566 dimensionless) (-18.3928667956)
continue (0.0014023807 dimensionless) (-18.4257371703)
continue (0.0014712092 dimensionless) (-18.4594202835)
continue (0.0015434739 dimensionless) (-18.4940364820)
continue (0.0016194544 dimensionless) (-18.5291486755)
continue (0.0016988571 dimensionless) (-18.5643148621)
continue (0.0017822550 dimensionless) (-18.5996347267)
continue (0.0018700328 dimensionless) (-18.6352614449)
continue (0.0019618234 dimensionless) (-18.6710091446)
continue (0.0020579652 dimensionless) (-18.7073009970)
continue (0.0021594004 dimensionless) (-18.7440042733)
continue (0.0022651429 dimensionless) (-18.7814644948)
continue (0.0023768048 dimensionless) (-18.8193007987)
continue (0.0024932065 dimensionless) (-18.8569851997)
continue (0.0026155768 dimensionless) (-18.8948305720)
continue (0.0027439535 dimensionless) (-18.9325571572)
continue (0.0028792005 dimensionless) (-18.9706162223)
continue (0.0030204407 dimensionless) (-19.0084195428)
continue (0.0031685222 dimensionless) (-19.0462886196)
continue (0.0033245785 dimensionless) (-19.0841782124)
continue (0.0034874358 dimensionless) (-19.1220530484)
continue (0.0036582375 dimensionless) (-19.1599566694)
continue (0.0038385298 dimensionless) (-19.1977737623)
continue (0.0040268094 dimensionless) (-19.2355996770)
continue (0.0042246962 dimensionless) (-19.2733542798)
continue (0.0044322323 dimensionless) (-19.3108688028)
continue (0.0046493213 dimensionless) (-19.3481407308)
continue (0.0048783028 dimensionless) (-19.3853136577)
continue (0.0051194774 dimensionless) (-19.4225082002)
continue (0.0053698702 dimensionless) (-19.4595453863)
continue (0.0056320579 dimensionless) (-19.4966179365)
continue (0.0059096431 dimensionless) (-19.5337256782)
continue (0.0061990950 dimensionless) (-19.5705707356)
continue (0.0065044038 dimensionless) (-19.6073030467)
continue (0.0068259698 dimensionless) (-19.6439741428)
continue (0.0071584208 dimensionless) (-19.6802695057)
continue (0.0075125059 dimensionless) (-19.7160207158)
continue (0.0078829323 dimensionless) (-19.7512912644)
continue (0.0082692103 dimensionless) (-19.7856861026)
continue (0.0086704755 dimensionless) (-19.8184422261)
continue (0.0090944807 dimensionless) (-19.8489367466)
continue (0.0095460609 dimensionless) (-19.8771290771)
continue (0.0100150233 dimensionless) (-19.9034375616)
continue (0.0105069407 dimensionless) (-19.9277501024)
continue (0.0110229463 dimensionless) (-19.9500071431)
continue (0.0115643017 dimensionless) (-19.9694002780)
continue (0.0121324320 dimensionless) (-19.9858996785)
continue (0.0127271923 dimensionless) (-19.9991322785)
continue (0.0133518970 dimensionless) (-20.0093060393)
continue (0.0140087159 dimensionless) (-20.0164188133)
continue (0.0146954841 dimensionless) (-20.0202240673)
continue (0.0154190689 dimensionless) (-20.0201330774)
continue (0.0161744226 dimensionless) (-20.0154726867)
continue (0.0169695898 dimensionless) (-20.0059909669)
continue (0.0178051382 dimensionless) (-19.9909742579)
continue (0.0186773308 dimensionless) (-19.9702105292)
continue (0.0195971392 dimensionless) (-19.9430951487)
continue (0.0205564397 dimensionless) (-19.9122185822)
continue (0.0215684490 dimensionless) (-19.8843894883)
