# Puchwein et al 2019
# z = 11.100000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-18.2781069838)
continue (0.0008276721 dimensionless) (-18.2980005251)
continue (0.0008678733 dimensionless) (-18.3197551630)
continue (0.0009112670 dimensionless) (-18.3439017980)
continue (0.0009556071 dimensionless) (-18.3697755892)
continue (0.0010026042 dimensionless) (-18.3963144504)
continue (0.0010517855 dimensionless) (-18.4238891059)
continue (0.0011034960 dimensionless) (-18.4525945403)
continue (0.0011577525 dimensionless) (-18.4826721177)
continue (0.0012145368 dimensionless) (-18.5137112390)
continue (0.0012741429 dimensionless) (-18.5450027827)
continue (0.0013367566 dimensionless) (-18.5769180417)
continue (0.0014023807 dimensionless) (-18.6095948435)
continue (0.0014712092 dimensionless) (-18.6430185990)
continue (0.0015434739 dimensionless) (-18.6773672883)
continue (0.0016194544 dimensionless) (-18.7119744646)
continue (0.0016988571 dimensionless) (-18.7469044142)
continue (0.0017822550 dimensionless) (-18.7819899570)
continue (0.0018700328 dimensionless) (-18.8173000967)
continue (0.0019618234 dimensionless) (-18.8529423290)
continue (0.0020579652 dimensionless) (-18.8890737577)
continue (0.0021594004 dimensionless) (-18.9255492810)
continue (0.0022651429 dimensionless) (-18.9629721202)
continue (0.0023768048 dimensionless) (-19.0009565004)
continue (0.0024932065 dimensionless) (-19.0389587830)
continue (0.0026155768 dimensionless) (-19.0769633313)
continue (0.0027439535 dimensionless) (-19.1149782051)
continue (0.0028792005 dimensionless) (-19.1529829021)
continue (0.0030204407 dimensionless) (-19.1909792795)
continue (0.0031685222 dimensionless) (-19.2290007948)
continue (0.0033245785 dimensionless) (-19.2669633171)
continue (0.0034874358 dimensionless) (-19.3050439978)
continue (0.0036582375 dimensionless) (-19.3431355085)
continue (0.0038385298 dimensionless) (-19.3813244611)
continue (0.0040268094 dimensionless) (-19.4196453389)
