# Puchwein et al 2019
# z = 0.000000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-19.0041893683)
continue (0.0008276721 dimensionless) (-19.0304443158)
continue (0.0008678733 dimensionless) (-19.0570499299)
continue (0.0009112670 dimensionless) (-19.0839673898)
continue (0.0009556071 dimensionless) (-19.1110907407)
continue (0.0010026042 dimensionless) (-19.1382864124)
continue (0.0010517855 dimensionless) (-19.1655157147)
continue (0.0011034960 dimensionless) (-19.1928033393)
continue (0.0011577525 dimensionless) (-19.2200429488)
continue (0.0012145368 dimensionless) (-19.2471068451)
continue (0.0012741429 dimensionless) (-19.2740067411)
continue (0.0013367566 dimensionless) (-19.3005959182)
continue (0.0014023807 dimensionless) (-19.3269790929)
continue (0.0014712092 dimensionless) (-19.3530084625)
continue (0.0015434739 dimensionless) (-19.3786159715)
continue (0.0016194544 dimensionless) (-19.4038429191)
continue (0.0016988571 dimensionless) (-19.4285240963)
continue (0.0017822550 dimensionless) (-19.4527176920)
continue (0.0018700328 dimensionless) (-19.4763835809)
continue (0.0019618234 dimensionless) (-19.4996262856)
continue (0.0020579652 dimensionless) (-19.5223000717)
continue (0.0021594004 dimensionless) (-19.5445460312)
continue (0.0022651429 dimensionless) (-19.5662301661)
continue (0.0023768048 dimensionless) (-19.5875394526)
continue (0.0024932065 dimensionless) (-19.6083592965)
continue (0.0026155768 dimensionless) (-19.6287473709)
continue (0.0027439535 dimensionless) (-19.6485902481)
continue (0.0028792005 dimensionless) (-19.6681679556)
continue (0.0030204407 dimensionless) (-19.6869768897)
continue (0.0031685222 dimensionless) (-19.7055337738)
continue (0.0033245785 dimensionless) (-19.7233084712)
continue (0.0034874358 dimensionless) (-19.7404061211)
continue (0.0036582375 dimensionless) (-19.7569619513)
continue (0.0038385298 dimensionless) (-19.7723703504)
continue (0.0040268094 dimensionless) (-19.7872798456)
continue (0.0042246962 dimensionless) (-19.8007935208)
continue (0.0044322323 dimensionless) (-19.8133261325)
continue (0.0046493213 dimensionless) (-19.8244881866)
continue (0.0048783028 dimensionless) (-19.8344589233)
continue (0.0051194774 dimensionless) (-19.8425432319)
continue (0.0053698702 dimensionless) (-19.8492435601)
continue (0.0056320579 dimensionless) (-19.8541822855)
continue (0.0059096431 dimensionless) (-19.8569851997)
continue (0.0061990950 dimensionless) (-19.8579235389)
continue (0.0065044038 dimensionless) (-19.8566728700)
continue (0.0068259698 dimensionless) (-19.8535618647)
continue (0.0071584208 dimensionless) (-19.8486301498)
continue (0.0075125059 dimensionless) (-19.8416375079)
continue (0.0078829323 dimensionless) (-19.8335698862)
continue (0.0082692103 dimensionless) (-19.8236193078)
continue (0.0086704755 dimensionless) (-19.8127613802)
continue (0.0090944807 dimensionless) (-19.8007935208)
continue (0.0095460609 dimensionless) (-19.7875460390)
continue (0.0100150233 dimensionless) (-19.7736579128)
continue (0.0105069407 dimensionless) (-19.7589518493)
continue (0.0110229463 dimensionless) (-19.7435227938)
continue (0.0115643017 dimensionless) (-19.7276941556)
continue (0.0121324320 dimensionless) (-19.7115271994)
continue (0.0127271923 dimensionless) (-19.6950788381)
continue (0.0133518970 dimensionless) (-19.6786087217)
continue (0.0140087159 dimensionless) (-19.6623411090)
continue (0.0146954841 dimensionless) (-19.6466609047)
continue (0.0154190689 dimensionless) (-19.6317131151)
continue (0.0161744226 dimensionless) (-19.6178027896)
continue (0.0169695898 dimensionless) (-19.6050232804)
continue (0.0178051382 dimensionless) (-19.5932895414)
continue (0.0186773308 dimensionless) (-19.5828605903)
continue (0.0195971392 dimensionless) (-19.5738141748)
continue (0.0205564397 dimensionless) (-19.5660702344)
continue (0.0215684490 dimensionless) (-19.5600360641)
continue (0.0226289290 dimensionless) (-19.5554867937)
continue (0.0237370922 dimensionless) (-19.5523769022)
continue (0.0249048093 dimensionless) (-19.5506759069)
continue (0.0261257732 dimensionless) (-19.5503673495)
continue (0.0274065254 dimensionless) (-19.5514482608)
continue (0.0287556633 dimensionless) (-19.5537735982)
continue (0.0301644148 dimensionless) (-19.5573634742)
continue (0.0316522046 dimensionless) (-19.5622494372)
continue (0.0332094377 dimensionless) (-19.5681539543)
continue (0.0348343643 dimensionless) (-19.5752816627)
continue (0.0365530273 dimensionless) (-19.5833594927)
continue (0.0383368519 dimensionless) (-19.5926090955)
continue (0.0402325373 dimensionless) (-19.6039751034)
continue (0.0422078263 dimensionless) (-19.6169030701)
continue (0.0442792503 dimensionless) (-19.6305985863)
continue (0.0464458191 dimensionless) (-19.6453154460)
continue (0.0487308541 dimensionless) (-19.6607473660)
continue (0.0511373160 dimensionless) (-19.6773672883)
continue (0.0536354897 dimensionless) (-19.6952941018)
continue (0.0562510476 dimensionless) (-19.7139928779)
continue (0.0590198815 dimensionless) (-19.7328282716)
continue (0.0619488083 dimensionless) (-19.7520267336)
continue (0.0649513165 dimensionless) (-19.7713430419)
continue (0.0681575894 dimensionless) (-19.7912899801)
continue (0.0715280197 dimensionless) (-19.8124792792)
continue (0.0750013968 dimensionless) (-19.8341623753)
continue (0.0786931754 dimensionless) (-19.8566728700)
continue (0.0825422981 dimensionless) (-19.8794260688)
continue (0.0866223356 dimensionless) (-19.9034375616)
continue (0.0908541347 dimensionless) (-19.9277501024)
continue (0.0953507346 dimensionless) (-19.9519468269)
continue (0.1000293052 dimensionless) (-19.9767475404)
continue (0.1049484016 dimensionless) (-20.0010000278)
continue (0.1100962874 dimensionless) (-20.0247980377)
continue (0.1155110877 dimensionless) (-20.0489540519)
continue (0.1211791185 dimensionless) (-20.0735546522)
continue (0.1271298787 dimensionless) (-20.0977794717)
continue (0.1333821679 dimensionless) (-20.1221681085)
continue (0.1399365741 dimensionless) (-20.1472151313)
continue (0.1467891383 dimensionless) (-20.1728246517)
continue (0.1540082763 dimensionless) (-20.1991455085)
continue (0.1615721579 dimensionless) (-20.2260673525)
continue (0.1695065050 dimensionless) (-20.2536772349)
continue (0.1778428905 dimensionless) (-20.2819137052)
continue (0.1865820989 dimensionless) (-20.3104247842)
continue (0.1957188511 dimensionless) (-20.3403689884)
continue (0.2053328010 dimensionless) (-20.3722246248)
continue (0.2154295439 dimensionless) (-20.4048345852)
continue (0.2260086733 dimensionless) (-20.4388986164)
continue (0.2371238540 dimensionless) (-20.4719836588)
continue (0.2487761318 dimensionless) (-20.5012760293)
continue (0.2609584682 dimensionless) (-20.5295895090)
continue (0.2738182004 dimensionless) (-20.5594057382)
continue (0.2872846692 dimensionless) (-20.5904049806)
continue (0.3013448978 dimensionless) (-20.6221475810)
continue (0.3161925645 dimensionless) (-20.6546262694)
continue (0.3317316967 dimensionless) (-20.6869768897)
continue (0.3479446242 dimensionless) (-20.7198771037)
continue (0.3650909338 dimensionless) (-20.7530093008)
continue (0.3830462256 dimensionless) (-20.7867479478)
continue (0.4017931970 dimensionless) (-20.8221750281)
continue (0.4214925859 dimensionless) (-20.8598063214)
continue (0.4421479723 dimensionless) (-20.8982529261)
continue (0.4639852194 dimensionless) (-20.9381706927)
continue (0.4867879118 dimensionless) (-20.9796387174)
continue (0.5105137091 dimensionless) (-21.0231000490)
continue (0.5357242627 dimensionless) (-21.0687964745)
continue (0.5621634613 dimensionless) (-21.1161115421)
continue (0.5898168096 dimensionless) (-21.1619068616)
continue (0.6186469591 dimensionless) (-21.2123270353)
continue (0.6490505490 dimensionless) (-21.2728655762)
continue (0.6810664954 dimensionless) (-21.3408447191)
continue (0.7141590680 dimensionless) (-21.4205594029)
continue (0.7493971799 dimensionless) (-21.5005878743)
continue (0.7493971799 dimensionless) (-21.6304131093)
continue (0.7862527790 dimensionless) (-21.7297871451)
continue (0.8246759917 dimensionless) (-21.8613815661)
continue (0.8288690942 dimensionless) (-21.8835915194)
continue (0.8329222993 dimensionless) (-21.9007891204)
continue (0.8369692137 dimensionless) (-21.9179690187)
continue (0.8410245965 dimensionless) (-21.9351154137)
continue (0.8450724461 dimensionless) (-21.9522424188)
continue (0.8491277985 dimensionless) (-21.9692222255)
continue (0.8531743306 dimensionless) (-21.9858996785)
continue (0.8572273582 dimensionless) (-22.0021721180)
continue (0.8612783740 dimensionless) (-22.0188471569)
continue (0.8654007320 dimensionless) (-22.0359290294)
continue (0.8695793374 dimensionless) (-22.0618311544)
continue (0.8738320076 dimensionless) (-22.0850410153)
continue (0.8780757090 dimensionless) (-22.1059975846)
continue (0.8823266565 dimensionless) (-22.1270429158)
continue (0.8865758338 dimensionless) (-22.1481982058)
continue (0.8881744355 dimensionless) (-22.1575155756)
continue (0.8881744355 dimensionless) (-22.1544678825)
continue (0.8908313008 dimensionless) (-22.1668420468)
continue (0.8950838547 dimensionless) (-22.1883921552)
continue (0.8993328242 dimensionless) (-22.2086469549)
continue (0.9035775261 dimensionless) (-22.2289191240)
continue (0.9076364251 dimensionless) (-22.2491831574)
continue (0.9122887342 dimensionless) (-22.2818206224)
continue (0.9167472861 dimensionless) (-22.3107346613)
continue (0.9212067921 dimensionless) (-22.3365827304)
continue (0.9256657008 dimensionless) (-22.3632594238)
continue (0.9301243111 dimensionless) (-22.3908742841)
continue (0.9345829462 dimensionless) (-22.4195061130)
continue (0.9370354456 dimensionless) (-22.4358075394)
continue (0.9370354456 dimensionless) (-22.4341521813)
continue (0.9390419537 dimensionless) (-22.4452928389)
continue (0.9435007297 dimensionless) (-22.4706081486)
continue (0.9479596448 dimensionless) (-22.4966806255)
