# Puchwein et al 2019
# z = 2.316000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.7731424297)
continue (0.0008276721 dimensionless) (-17.7945249633)
continue (0.0008678733 dimensionless) (-17.8173000967)
continue (0.0009112670 dimensionless) (-17.8416375079)
continue (0.0009556071 dimensionless) (-17.8671002301)
continue (0.0010026042 dimensionless) (-17.8931294555)
continue (0.0010517855 dimensionless) (-17.9197343727)
continue (0.0011034960 dimensionless) (-17.9473060581)
continue (0.0011577525 dimensionless) (-17.9755143323)
continue (0.0012145368 dimensionless) (-18.0043209395)
continue (0.0012741429 dimensionless) (-18.0332952233)
continue (0.0013367566 dimensionless) (-18.0624821080)
continue (0.0014023807 dimensionless) (-18.0919977988)
continue (0.0014712092 dimensionless) (-18.1219380187)
continue (0.0015434739 dimensionless) (-18.1522423116)
continue (0.0016194544 dimensionless) (-18.1825668559)
continue (0.0016988571 dimensionless) (-18.2128230075)
continue (0.0017822550 dimensionless) (-18.2429077799)
continue (0.0018700328 dimensionless) (-18.2728655762)
continue (0.0019618234 dimensionless) (-18.3026834583)
continue (0.0020579652 dimensionless) (-18.3324536605)
continue (0.0021594004 dimensionless) (-18.3621101834)
continue (0.0022651429 dimensionless) (-18.3916879573)
continue (0.0023768048 dimensionless) (-18.4211316713)
continue (0.0024932065 dimensionless) (-18.4501388115)
continue (0.0026155768 dimensionless) (-18.4786003719)
continue (0.0027439535 dimensionless) (-18.5066813918)
continue (0.0028792005 dimensionless) (-18.5343197884)
continue (0.0030204407 dimensionless) (-18.5614576512)
continue (0.0031685222 dimensionless) (-18.5880437621)
continue (0.0033245785 dimensionless) (-18.6140364294)
continue (0.0034874358 dimensionless) (-18.6394065864)
continue (0.0036582375 dimensionless) (-18.6641410887)
continue (0.0038385298 dimensionless) (-18.6878226436)
continue (0.0040268094 dimensionless) (-18.7108571641)
continue (0.0042246962 dimensionless) (-18.7328282716)
continue (0.0044322323 dimensionless) (-18.7535014192)
continue (0.0046493213 dimensionless) (-18.7734000948)
continue (0.0048783028 dimensionless) (-18.7926349625)
continue (0.0051194774 dimensionless) (-18.8119156263)
continue (0.0053698702 dimensionless) (-18.8312079797)
continue (0.0056320579 dimensionless) (-18.8501653033)
continue (0.0059096431 dimensionless) (-18.8693446510)
continue (0.0061990950 dimensionless) (-18.8887374863)
continue (0.0065044038 dimensionless) (-18.9086848403)
continue (0.0068259698 dimensionless) (-18.9292235372)
continue (0.0071584208 dimensionless) (-18.9500071431)
continue (0.0075125059 dimensionless) (-18.9722427953)
continue (0.0078829323 dimensionless) (-18.9939620450)
continue (0.0082692103 dimensionless) (-19.0141246427)
continue (0.0086704755 dimensionless) (-19.0319842860)
continue (0.0090944807 dimensionless) (-19.0470139348)
continue (0.0095460609 dimensionless) (-19.0593341275)
continue (0.0100150233 dimensionless) (-19.0694584701)
continue (0.0105069407 dimensionless) (-19.0772226581)
continue (0.0110229463 dimensionless) (-19.0825995320)
continue (0.0115643017 dimensionless) (-19.0854453015)
continue (0.0121324320 dimensionless) (-19.0859743483)
continue (0.0127271923 dimensionless) (-19.0842836621)
continue (0.0133518970 dimensionless) (-19.0805557895)
continue (0.0140087159 dimensionless) (-19.0747394905)
continue (0.0146954841 dimensionless) (-19.0669178376)
continue (0.0154190689 dimensionless) (-19.0567528749)
continue (0.0161744226 dimensionless) (-19.0438796136)
continue (0.0169695898 dimensionless) (-19.0281677201)
continue (0.0178051382 dimensionless) (-19.0095279465)
continue (0.0186773308 dimensionless) (-18.9880068853)
continue (0.0195971392 dimensionless) (-18.9645702618)
continue (0.0205564397 dimensionless) (-18.9393021596)
continue (0.0215684490 dimensionless) (-18.9164973802)
continue (0.0226289290 dimensionless) (-18.8965383779)
continue (0.0237370922 dimensionless) (-18.8771290771)
continue (0.0249048093 dimensionless) (-18.8591778199)
continue (0.0261257732 dimensionless) (-18.8422411140)
continue (0.0274065254 dimensionless) (-18.8262311769)
continue (0.0287556633 dimensionless) (-18.8105096863)
continue (0.0301644148 dimensionless) (-18.7942544591)
continue (0.0316522046 dimensionless) (-18.7762445463)
continue (0.0332094377 dimensionless) (-18.7562180839)
continue (0.0348343643 dimensionless) (-18.7332980331)
continue (0.0365530273 dimensionless) (-18.7075224063)
continue (0.0383368519 dimensionless) (-18.6831912479)
continue (0.0402325373 dimensionless) (-18.6681679556)
continue (0.0422078263 dimensionless) (-18.6605485587)
continue (0.0442792503 dimensionless) (-18.6550185861)
continue (0.0464458191 dimensionless) (-18.6509168312)
continue (0.0487308541 dimensionless) (-18.6495581435)
continue (0.0511373160 dimensionless) (-18.6526699847)
continue (0.0536354897 dimensionless) (-18.6623411090)
continue (0.0562510476 dimensionless) (-18.6759234203)
continue (0.0590198815 dimensionless) (-18.6893066877)
continue (0.0619488083 dimensionless) (-18.6996219351)
continue (0.0649513165 dimensionless) (-18.7068585165)
continue (0.0681575894 dimensionless) (-18.7142177262)
continue (0.0715280197 dimensionless) (-18.7233084712)
continue (0.0750013968 dimensionless) (-18.7335331046)
continue (0.0786931754 dimensionless) (-18.7452103126)
