# Puchwein et al 2019
# z = 15.930000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-inf)
continue (0.0008276721 dimensionless) (-inf)
continue (0.0008678733 dimensionless) (-inf)
continue (0.0009112670 dimensionless) (-inf)
continue (0.0009556071 dimensionless) (-inf)
continue (0.0010026042 dimensionless) (-inf)
continue (0.0010517855 dimensionless) (-inf)
continue (0.0011034960 dimensionless) (-inf)
continue (0.0011577525 dimensionless) (-inf)
continue (0.0012145368 dimensionless) (-inf)
continue (0.0012741429 dimensionless) (-inf)
continue (0.0013367566 dimensionless) (-inf)
continue (0.0014023807 dimensionless) (-inf)
continue (0.0014712092 dimensionless) (-inf)
continue (0.0015434739 dimensionless) (-inf)
continue (0.0016194544 dimensionless) (-inf)
continue (0.0016988571 dimensionless) (-inf)
continue (0.0017822550 dimensionless) (-inf)
continue (0.0018700328 dimensionless) (-inf)
continue (0.0019618234 dimensionless) (-inf)
continue (0.0020579652 dimensionless) (-inf)
continue (0.0021594004 dimensionless) (-inf)
continue (0.0022651429 dimensionless) (-inf)
continue (0.0023768048 dimensionless) (-inf)
continue (0.0024932065 dimensionless) (-inf)
continue (0.0026155768 dimensionless) (-inf)
continue (0.0027439535 dimensionless) (-inf)
continue (0.0028792005 dimensionless) (-inf)
continue (0.0030204407 dimensionless) (-inf)
continue (0.0031685222 dimensionless) (-inf)
continue (0.0033245785 dimensionless) (-inf)
continue (0.0034874358 dimensionless) (-inf)
continue (0.0036582375 dimensionless) (-inf)
continue (0.0038385298 dimensionless) (-inf)
continue (0.0040268094 dimensionless) (-inf)
continue (0.0042246962 dimensionless) (-inf)
continue (0.0044322323 dimensionless) (-inf)
continue (0.0046493213 dimensionless) (-inf)
continue (0.0048783028 dimensionless) (-inf)
continue (0.0051194774 dimensionless) (-inf)
continue (0.0053698702 dimensionless) (-inf)
continue (0.0056320579 dimensionless) (-inf)
continue (0.0059096431 dimensionless) (-inf)
continue (0.0061990950 dimensionless) (-inf)
continue (0.0065044038 dimensionless) (-inf)
continue (0.0068259698 dimensionless) (-inf)
continue (0.0071584208 dimensionless) (-inf)
continue (0.0075125059 dimensionless) (-inf)
continue (0.0078829323 dimensionless) (-inf)
continue (0.0082692103 dimensionless) (-inf)
continue (0.0086704755 dimensionless) (-inf)
continue (0.0090944807 dimensionless) (-inf)
continue (0.0095460609 dimensionless) (-inf)
continue (0.0100150233 dimensionless) (-inf)
continue (0.0105069407 dimensionless) (-inf)
continue (0.0110229463 dimensionless) (-inf)
continue (0.0115643017 dimensionless) (-inf)
continue (0.0121324320 dimensionless) (-inf)
continue (0.0127271923 dimensionless) (-inf)
continue (0.0133518970 dimensionless) (-inf)
continue (0.0140087159 dimensionless) (-inf)
continue (0.0146954841 dimensionless) (-inf)
continue (0.0154190689 dimensionless) (-inf)
continue (0.0161744226 dimensionless) (-inf)
continue (0.0169695898 dimensionless) (-inf)
continue (0.0178051382 dimensionless) (-inf)
continue (0.0186773308 dimensionless) (-inf)
continue (0.0195971392 dimensionless) (-inf)
continue (0.0205564397 dimensionless) (-inf)
continue (0.0215684490 dimensionless) (-inf)
continue (0.0226289290 dimensionless) (-inf)
continue (0.0237370922 dimensionless) (-inf)
continue (0.0249048093 dimensionless) (-inf)
continue (0.0261257732 dimensionless) (-inf)
continue (0.0274065254 dimensionless) (-inf)
continue (0.0287556633 dimensionless) (-inf)
continue (0.0301644148 dimensionless) (-inf)
continue (0.0316522046 dimensionless) (-inf)
continue (0.0332094377 dimensionless) (-inf)
continue (0.0348343643 dimensionless) (-inf)
continue (0.0365530273 dimensionless) (-inf)
continue (0.0383368519 dimensionless) (-inf)
continue (0.0402325373 dimensionless) (-inf)
continue (0.0422078263 dimensionless) (-inf)
continue (0.0442792503 dimensionless) (-inf)
continue (0.0464458191 dimensionless) (-inf)
continue (0.0487308541 dimensionless) (-inf)
continue (0.0511373160 dimensionless) (-inf)
continue (0.0536354897 dimensionless) (-inf)
continue (0.0562510476 dimensionless) (-inf)
continue (0.0590198815 dimensionless) (-inf)
