# Puchwein et al 2019
# z = 1.737000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.8161609629)
continue (0.0008276721 dimensionless) (-17.8380333836)
continue (0.0008678733 dimensionless) (-17.8610660597)
continue (0.0009112670 dimensionless) (-17.8857227034)
continue (0.0009556071 dimensionless) (-17.9111554373)
continue (0.0010026042 dimensionless) (-17.9370421659)
continue (0.0010517855 dimensionless) (-17.9637704559)
continue (0.0011034960 dimensionless) (-17.9909742579)
continue (0.0011577525 dimensionless) (-18.0191788334)
continue (0.0012145368 dimensionless) (-18.0476435227)
continue (0.0012741429 dimensionless) (-18.0761862789)
continue (0.0013367566 dimensionless) (-18.1050197091)
continue (0.0014023807 dimensionless) (-18.1340673318)
continue (0.0014712092 dimensionless) (-18.1633594584)
continue (0.0015434739 dimensionless) (-18.1929387601)
continue (0.0016194544 dimensionless) (-18.2225731776)
continue (0.0016988571 dimensionless) (-18.2518895325)
continue (0.0017822550 dimensionless) (-18.2811662817)
continue (0.0018700328 dimensionless) (-18.3101585909)
continue (0.0019618234 dimensionless) (-18.3390397082)
continue (0.0020579652 dimensionless) (-18.3677452233)
continue (0.0021594004 dimensionless) (-18.3962062959)
continue (0.0022651429 dimensionless) (-18.4245812088)
continue (0.0023768048 dimensionless) (-18.4525945403)
continue (0.0024932065 dimensionless) (-18.4801720062)
continue (0.0026155768 dimensionless) (-18.5072396110)
continue (0.0027439535 dimensionless) (-18.5338741296)
continue (0.0028792005 dimensionless) (-18.5600360641)
continue (0.0030204407 dimensionless) (-18.5855280504)
continue (0.0031685222 dimensionless) (-18.6104795342)
continue (0.0033245785 dimensionless) (-18.6348865684)
continue (0.0034874358 dimensionless) (-18.6583676642)
continue (0.0036582375 dimensionless) (-18.6811022854)
continue (0.0038385298 dimensionless) (-18.7031155245)
continue (0.0040268094 dimensionless) (-18.7239980100)
continue (0.0042246962 dimensionless) (-18.7442452134)
continue (0.0044322323 dimensionless) (-18.7632109006)
continue (0.0046493213 dimensionless) (-18.7817271464)
continue (0.0048783028 dimensionless) (-18.7996968170)
continue (0.0051194774 dimensionless) (-18.8178707859)
continue (0.0053698702 dimensionless) (-18.8359447081)
continue (0.0056320579 dimensionless) (-18.8544928286)
continue (0.0059096431 dimensionless) (-18.8728952016)
continue (0.0061990950 dimensionless) (-18.8917733436)
continue (0.0065044038 dimensionless) (-18.9108016332)
continue (0.0068259698 dimensionless) (-18.9303319031)
continue (0.0071584208 dimensionless) (-18.9500071431)
continue (0.0075125059 dimensionless) (-18.9702105292)
continue (0.0078829323 dimensionless) (-18.9897000434)
continue (0.0082692103 dimensionless) (-19.0071814799)
continue (0.0086704755 dimensionless) (-19.0221392707)
continue (0.0090944807 dimensionless) (-19.0342340358)
continue (0.0095460609 dimensionless) (-19.0436394463)
continue (0.0100150233 dimensionless) (-19.0508052258)
continue (0.0105069407 dimensionless) (-19.0557641562)
continue (0.0110229463 dimensionless) (-19.0585382607)
continue (0.0115643017 dimensionless) (-19.0591847913)
continue (0.0121324320 dimensionless) (-19.0576942471)
continue (0.0127271923 dimensionless) (-19.0540392964)
continue (0.0133518970 dimensionless) (-19.0482254919)
continue (0.0140087159 dimensionless) (-19.0401480452)
continue (0.0146954841 dimensionless) (-19.0297926412)
continue (0.0154190689 dimensionless) (-19.0170507114)
continue (0.0161744226 dimensionless) (-19.0019587356)
continue (0.0169695898 dimensionless) (-18.9846402446)
continue (0.0178051382 dimensionless) (-18.9649707178)
continue (0.0186773308 dimensionless) (-18.9438577379)
continue (0.0195971392 dimensionless) (-18.9215431819)
continue (0.0205564397 dimensionless) (-18.8992849134)
continue (0.0215684490 dimensionless) (-18.8794260688)
continue (0.0226289290 dimensionless) (-18.8620132673)
continue (0.0237370922 dimensionless) (-18.8449677712)
continue (0.0249048093 dimensionless) (-18.8288588490)
continue (0.0261257732 dimensionless) (-18.8130436645)
continue (0.0274065254 dimensionless) (-18.7972393126)
continue (0.0287556633 dimensionless) (-18.7809396676)
continue (0.0301644148 dimensionless) (-18.7634627385)
continue (0.0316522046 dimensionless) (-18.7447274949)
continue (0.0332094377 dimensionless) (-18.7249191015)
continue (0.0348343643 dimensionless) (-18.7037737127)
continue (0.0365530273 dimensionless) (-18.6813107301)
continue (0.0383368519 dimensionless) (-18.6621415710)
continue (0.0402325373 dimensionless) (-18.6513058097)
continue (0.0422078263 dimensionless) (-18.6474316138)
continue (0.0442792503 dimensionless) (-18.6455073994)
continue (0.0464458191 dimensionless) (-18.6453154460)
continue (0.0487308541 dimensionless) (-18.6474316138)
continue (0.0511373160 dimensionless) (-18.6534514415)
continue (0.0536354897 dimensionless) (-18.6649434806)
continue (0.0562510476 dimensionless) (-18.6794383198)
continue (0.0590198815 dimensionless) (-18.6931462513)
continue (0.0619488083 dimensionless) (-18.7044329000)
continue (0.0649513165 dimensionless) (-18.7135435303)
continue (0.0681575894 dimensionless) (-18.7233084712)
continue (0.0715280197 dimensionless) (-18.7354182708)
continue (0.0750013968 dimensionless) (-18.7490923003)
continue (0.0786931754 dimensionless) (-18.7644715531)
continue (0.0825422981 dimensionless) (-18.7809396676)
continue (0.0866223356 dimensionless) (-18.7999707334)
continue (0.0908541347 dimensionless) (-18.8201610720)
continue (0.0953507346 dimensionless) (-18.8389316145)
continue (0.1000293052 dimensionless) (-18.8585502266)
continue (0.1049484016 dimensionless) (-18.8771290771)
continue (0.1100962874 dimensionless) (-18.8931294555)
continue (0.1155110877 dimensionless) (-18.9093892922)
continue (0.1211791185 dimensionless) (-18.9262816497)
continue (0.1271298787 dimensionless) (-18.9430951487)
continue (0.1333821679 dimensionless) (-18.9590023076)
continue (0.1399365741 dimensionless) (-18.9767475404)
continue (0.1467891383 dimensionless) (-18.9952488444)
continue (0.1540082763 dimensionless) (-19.0157427983)
continue (0.1615721579 dimensionless) (-19.0377253954)
continue (0.1695065050 dimensionless) (-19.0610302028)
continue (0.1778428905 dimensionless) (-19.0857626522)
continue (0.1865820989 dimensionless) (-19.1102502247)
continue (0.1957188511 dimensionless) (-19.1381670023)
continue (0.2053328010 dimensionless) (-19.1711468403)
continue (0.2154295439 dimensionless) (-19.2060001990)
continue (0.2260086733 dimensionless) (-19.2438204832)
continue (0.2371238540 dimensionless) (-19.2776952131)
continue (0.2487761318 dimensionless) (-19.2973110318)
continue (0.2609584682 dimensionless) (-19.3105135516)
continue (0.2738182004 dimensionless) (-19.3256901111)
continue (0.2872846692 dimensionless) (-19.3410351573)
continue (0.3013448978 dimensionless) (-19.3554629422)
continue (0.3161925645 dimensionless) (-19.3707943429)
continue (0.3317316967 dimensionless) (-19.3854191330)
continue (0.3479446242 dimensionless) (-19.3984832163)
continue (0.3650909338 dimensionless) (-19.4128505017)
continue (0.3830462256 dimensionless) (-19.4281747510)
continue (0.4017931970 dimensionless) (-19.4470885498)
continue (0.4214925859 dimensionless) (-19.4695441564)
continue (0.4421479723 dimensionless) (-19.4941719661)
continue (0.4639852194 dimensionless) (-19.5208567520)
continue (0.4867879118 dimensionless) (-19.5509846837)
continue (0.5105137091 dimensionless) (-19.5845258319)
continue (0.5357242627 dimensionless) (-19.6219656775)
continue (0.5621634613 dimensionless) (-19.6621415710)
continue (0.5898168096 dimensionless) (-19.7011469236)
continue (0.6186469591 dimensionless) (-19.7459355471)
continue (0.6490505490 dimensionless) (-19.8029952720)
continue (0.6810664954 dimensionless) (-19.8680607048)
continue (0.7141590680 dimensionless) (-19.9453869454)
continue (0.7493222477 dimensionless) (-20.0188612174)
continue (0.7494721272 dimensionless) (-20.1928033393)
continue (0.7862527790 dimensionless) (-20.2988639339)
continue (0.8246759917 dimensionless) (-20.4435768786)
continue (0.8288690942 dimensionless) (-20.4654104387)
continue (0.8329222993 dimensionless) (-20.4843407084)
continue (0.8369692137 dimensionless) (-20.5032750995)
continue (0.8410245965 dimensionless) (-20.5222032192)
continue (0.8450724461 dimensionless) (-20.5411371314)
continue (0.8491277985 dimensionless) (-20.5599209613)
continue (0.8531743306 dimensionless) (-20.5786955764)
continue (0.8572273582 dimensionless) (-20.5974961683)
continue (0.8612783740 dimensionless) (-20.6167772579)
continue (0.8654007320 dimensionless) (-20.6365760671)
continue (0.8695793374 dimensionless) (-20.6622712602)
continue (0.8738320076 dimensionless) (-20.6868459451)
continue (0.8780757090 dimensionless) (-20.7100455735)
continue (0.8823266565 dimensionless) (-20.7333779431)
continue (0.8865758338 dimensionless) (-20.7568701388)
continue (0.8880856269 dimensionless) (-20.7672579373)
continue (0.8882632618 dimensionless) (-20.7544873322)
continue (0.8908313008 dimensionless) (-20.7681049890)
continue (0.8950838547 dimensionless) (-20.7920830158)
continue (0.8993328242 dimensionless) (-20.8155413907)
continue (0.9035775261 dimensionless) (-20.8391684580)
continue (0.9076364251 dimensionless) (-20.8629625452)
continue (0.9122887342 dimensionless) (-20.8941016784)
continue (0.9167472861 dimensionless) (-20.9239533401)
continue (0.9212067921 dimensionless) (-20.9521412726)
continue (0.9256657008 dimensionless) (-20.9812412665)
continue (0.9301243111 dimensionless) (-21.0113755026)
continue (0.9345829462 dimensionless) (-21.0426417735)
continue (0.9369417514 dimensionless) (-21.0604308313)
continue (0.9371291585 dimensionless) (-21.0538426051)
continue (0.9390419537 dimensionless) (-21.0668849071)
continue (0.9435007297 dimensionless) (-21.0967884276)
continue (0.9479596448 dimensionless) (-21.1277959283)
continue (0.9524111317 dimensionless) (-21.1600194423)
continue (0.9531313595 dimensionless) (-21.1656816823)
continue (0.9538446901 dimensionless) (-21.1713658784)
continue (0.9545580893 dimensionless) (-21.1769661574)
continue (0.9552715550 dimensionless) (-21.1824822270)
continue (0.9559850851 dimensionless) (-21.1879145960)
continue (0.9566986776 dimensionless) (-21.1932625869)
