# Puchwein et al 2019
# z = 1.370000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.8979094745)
continue (0.0008276721 dimensionless) (-17.9204569926)
continue (0.0008678733 dimensionless) (-17.9438577379)
continue (0.0009112670 dimensionless) (-17.9685915357)
continue (0.0009556071 dimensionless) (-17.9943905546)
continue (0.0010026042 dimensionless) (-18.0206793026)
continue (0.0010517855 dimensionless) (-18.0474497061)
continue (0.0011034960 dimensionless) (-18.0748426728)
continue (0.0011577525 dimensionless) (-18.1028679566)
continue (0.0012145368 dimensionless) (-18.1311792938)
continue (0.0012741429 dimensionless) (-18.1596429408)
continue (0.0013367566 dimensionless) (-18.1882239784)
continue (0.0014023807 dimensionless) (-18.2170260051)
continue (0.0014712092 dimensionless) (-18.2460341341)
continue (0.0015434739 dimensionless) (-18.2751509124)
continue (0.0016194544 dimensionless) (-18.3042557248)
continue (0.0016988571 dimensionless) (-18.3331077889)
continue (0.0017822550 dimensionless) (-18.3618103598)
continue (0.0018700328 dimensionless) (-18.3902988976)
continue (0.0019618234 dimensionless) (-18.4185054577)
continue (0.0020579652 dimensionless) (-18.4464810599)
continue (0.0021594004 dimensionless) (-18.4743074755)
continue (0.0022651429 dimensionless) (-18.5018273394)
continue (0.0023768048 dimensionless) (-18.5290018303)
continue (0.0024932065 dimensionless) (-18.5556428743)
continue (0.0026155768 dimensionless) (-18.5818645016)
continue (0.0027439535 dimensionless) (-18.6074789101)
continue (0.0028792005 dimensionless) (-18.6326440790)
continue (0.0030204407 dimensionless) (-18.6569855028)
continue (0.0031685222 dimensionless) (-18.6808939407)
continue (0.0033245785 dimensionless) (-18.7037737127)
continue (0.0034874358 dimensionless) (-18.7263044121)
continue (0.0036582375 dimensionless) (-18.7476324855)
continue (0.0038385298 dimensionless) (-18.7685304096)
continue (0.0040268094 dimensionless) (-18.7883455994)
continue (0.0042246962 dimensionless) (-18.8077113874)
continue (0.0044322323 dimensionless) (-18.8259401923)
continue (0.0046493213 dimensionless) (-18.8437538096)
continue (0.0048783028 dimensionless) (-18.8613815661)
continue (0.0051194774 dimensionless) (-18.8790971824)
continue (0.0053698702 dimensionless) (-18.8972233851)
continue (0.0056320579 dimensionless) (-18.9150664251)
continue (0.0059096431 dimensionless) (-18.9333014496)
continue (0.0061990950 dimensionless) (-18.9515581964)
continue (0.0065044038 dimensionless) (-18.9702105292)
continue (0.0068259698 dimensionless) (-18.9884295564)
continue (0.0071584208 dimensionless) (-19.0069166393)
continue (0.0075125059 dimensionless) (-19.0249360039)
continue (0.0078829323 dimensionless) (-19.0418185024)
continue (0.0082692103 dimensionless) (-19.0565549510)
continue (0.0086704755 dimensionless) (-19.0687455936)
continue (0.0090944807 dimensionless) (-19.0782095143)
continue (0.0095460609 dimensionless) (-19.0851810196)
continue (0.0100150233 dimensionless) (-19.0900163051)
continue (0.0105069407 dimensionless) (-19.0926423919)
continue (0.0110229463 dimensionless) (-19.0931264653)
continue (0.0115643017 dimensionless) (-19.0913005676)
continue (0.0121324320 dimensionless) (-19.0871936073)
continue (0.0127271923 dimensionless) (-19.0808172710)
continue (0.0133518970 dimensionless) (-19.0722191507)
continue (0.0140087159 dimensionless) (-19.0614802748)
continue (0.0146954841 dimensionless) (-19.0487110627)
continue (0.0154190689 dimensionless) (-19.0339521789)
continue (0.0161744226 dimensionless) (-19.0173670056)
continue (0.0169695898 dimensionless) (-18.9995659225)
continue (0.0178051382 dimensionless) (-18.9804683155)
continue (0.0186773308 dimensionless) (-18.9605858808)
continue (0.0195971392 dimensionless) (-18.9404365821)
continue (0.0205564397 dimensionless) (-18.9204569926)
continue (0.0215684490 dimensionless) (-18.9020489290)
continue (0.0226289290 dimensionless) (-18.8853890158)
continue (0.0237370922 dimensionless) (-18.8687022034)
continue (0.0249048093 dimensionless) (-18.8523236758)
continue (0.0261257732 dimensionless) (-18.8362424760)
continue (0.0274065254 dimensionless) (-18.8198741248)
continue (0.0287556633 dimensionless) (-18.8032712774)
continue (0.0301644148 dimensionless) (-18.7862167007)
continue (0.0316522046 dimensionless) (-18.7682756167)
continue (0.0332094377 dimensionless) (-18.7505570386)
continue (0.0348343643 dimensionless) (-18.7328282716)
continue (0.0365530273 dimensionless) (-18.7155692662)
continue (0.0383368519 dimensionless) (-18.7015836199)
continue (0.0402325373 dimensionless) (-18.6950788381)
continue (0.0422078263 dimensionless) (-18.6940041172)
continue (0.0442792503 dimensionless) (-18.6946486306)
continue (0.0464458191 dimensionless) (-18.6970200633)
continue (0.0487308541 dimensionless) (-18.7015836199)
continue (0.0511373160 dimensionless) (-18.7097427306)
continue (0.0536354897 dimensionless) (-18.7223907857)
continue (0.0562510476 dimensionless) (-18.7368375350)
continue (0.0590198815 dimensionless) (-18.7510463845)
continue (0.0619488083 dimensionless) (-18.7634627385)
continue (0.0649513165 dimensionless) (-18.7744322866)
continue (0.0681575894 dimensionless) (-18.7867479478)
continue (0.0715280197 dimensionless) (-18.8010681301)
continue (0.0750013968 dimensionless) (-18.8170150330)
continue (0.0786931754 dimensionless) (-18.8344589233)
continue (0.0825422981 dimensionless) (-18.8532519864)
