# Puchwein et al 2019
# z = 12.320000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-18.3904055908)
continue (0.0008276721 dimensionless) (-18.4096040528)
continue (0.0008678733 dimensionless) (-18.4305090457)
continue (0.0009112670 dimensionless) (-18.4538276317)
continue (0.0009556071 dimensionless) (-18.4789927476)
continue (0.0010026042 dimensionless) (-18.5050110263)
continue (0.0010517855 dimensionless) (-18.5320960535)
continue (0.0011034960 dimensionless) (-18.5605094096)
continue (0.0011577525 dimensionless) (-18.5904049806)
continue (0.0012145368 dimensionless) (-18.6208758539)
continue (0.0012741429 dimensionless) (-18.6518899315)
continue (0.0013367566 dimensionless) (-18.6834006979)
continue (0.0014023807 dimensionless) (-18.7155692662)
continue (0.0014712092 dimensionless) (-18.7488486568)
continue (0.0015434739 dimensionless) (-18.7830427926)
continue (0.0016194544 dimensionless) (-18.8178707859)
continue (0.0016988571 dimensionless) (-18.8526328922)
continue (0.0017822550 dimensionless) (-18.8873949985)
continue (0.0018700328 dimensionless) (-18.9222688203)
continue (0.0019618234 dimensionless) (-18.9578184055)
continue (0.0020579652 dimensionless) (-18.9935339578)
continue (0.0021594004 dimensionless) (-19.0298856777)
continue (0.0022651429 dimensionless) (-19.0672726327)
continue (0.0023768048 dimensionless) (-19.1052410056)
continue (0.0024932065 dimensionless) (-19.1432711096)
continue (0.0026155768 dimensionless) (-19.1812464095)
continue (0.0027439535 dimensionless) (-19.2192507689)
continue (0.0028792005 dimensionless) (-19.2572748687)
continue (0.0030204407 dimensionless) (-19.2953348145)
continue (0.0031685222 dimensionless) (-19.3333884316)
continue (0.0033245785 dimensionless) (-19.3714067441)
continue (0.0034874358 dimensionless) (-19.4093810518)
continue (0.0036582375 dimensionless) (-19.4474534520)
continue (0.0038385298 dimensionless) (-19.4855850794)
continue (0.0040268094 dimensionless) (-19.5237482040)
continue (0.0042246962 dimensionless) (-19.5622494372)
continue (0.0044322323 dimensionless) (-19.6008456660)
continue (0.0046493213 dimensionless) (-19.6394065864)
continue (0.0048783028 dimensionless) (-19.6781945161)
continue (0.0051194774 dimensionless) (-19.7169250253)
continue (0.0053698702 dimensionless) (-19.7557228792)
continue (0.0056320579 dimensionless) (-19.7945249633)
continue (0.0059096431 dimensionless) (-19.8332739444)
continue (0.0061990950 dimensionless) (-19.8719239873)
continue (0.0065044038 dimensionless) (-19.9108016332)
continue (0.0068259698 dimensionless) (-19.9496202437)
continue (0.0071584208 dimensionless) (-19.9884295564)
continue (0.0075125059 dimensionless) (-20.0269645593)
continue (0.0078829323 dimensionless) (-20.0654510523)
continue (0.0082692103 dimensionless) (-20.1035840235)
continue (0.0086704755 dimensionless) (-20.1410419453)
continue (0.0090944807 dimensionless) (-20.1775050147)
continue (0.0095460609 dimensionless) (-20.2129648180)
continue (0.0100150233 dimensionless) (-20.2474905992)
continue (0.0105069407 dimensionless) (-20.2810003621)
continue (0.0110229463 dimensionless) (-20.3133637307)
continue (0.0115643017 dimensionless) (-20.3443814165)
continue (0.0121324320 dimensionless) (-20.3738650214)
continue (0.0127271923 dimensionless) (-20.4016472901)
continue (0.0133518970 dimensionless) (-20.4278256864)
continue (0.0140087159 dimensionless) (-20.4522252946)
continue (0.0146954841 dimensionless) (-20.4746959900)
continue (0.0154190689 dimensionless) (-20.4951215406)
continue (0.0161744226 dimensionless) (-20.5115903111)
continue (0.0169695898 dimensionless) (-20.5211450325)
continue (0.0178051382 dimensionless) (-20.5221555237)
continue (0.0186773308 dimensionless) (-20.5145625189)
continue (0.0195971392 dimensionless) (-20.4978461071)
continue (0.0205564397 dimensionless) (-20.4758636234)
continue (0.0215684490 dimensionless) (-20.4568014144)
continue (0.0226289290 dimensionless) (-20.4400933750)
continue (0.0237370922 dimensionless) (-20.4213607900)
continue (0.0249048093 dimensionless) (-20.4018663542)
continue (0.0261257732 dimensionless) (-20.3814289719)
continue (0.0274065254 dimensionless) (-20.3602147870)
continue (0.0287556633 dimensionless) (-20.3423705686)
continue (0.0301644148 dimensionless) (-20.3279945550)
continue (0.0316522046 dimensionless) (-20.3106023372)
continue (0.0332094377 dimensionless) (-20.2891213823)
continue (0.0348343643 dimensionless) (-20.2635238180)
continue (0.0365530273 dimensionless) (-20.2320282786)
continue (0.0383368519 dimensionless) (-20.1980477651)
continue (0.0402325373 dimensionless) (-20.1708892898)
continue (0.0422078263 dimensionless) (-20.1510722868)
continue (0.0442792503 dimensionless) (-20.1319436382)
continue (0.0464458191 dimensionless) (-20.1145256972)
continue (0.0487308541 dimensionless) (-20.0995236286)
continue (0.0511373160 dimensionless) (-20.0863980503)
continue (0.0536354897 dimensionless) (-20.0762898056)
continue (0.0562510476 dimensionless) (-20.0703256821)
continue (0.0590198815 dimensionless) (-20.0636370804)
continue (0.0619488083 dimensionless) (-20.0521253451)
continue (0.0649513165 dimensionless) (-20.0409108856)
continue (0.0681575894 dimensionless) (-20.0326392600)
continue (0.0715280197 dimensionless) (-20.0244762870)
continue (0.0750013968 dimensionless) (-20.0179550209)
continue (0.0786931754 dimensionless) (-20.0115302298)
continue (0.0825422981 dimensionless) (-20.0053749462)
continue (0.0866223356 dimensionless) (-20.0019587356)
continue (0.0908541347 dimensionless) (-19.9956786262)
continue (0.0953507346 dimensionless) (-19.9812995013)
continue (0.1000293052 dimensionless) (-19.9677842967)
continue (0.1049484016 dimensionless) (-19.9546770212)
continue (0.1100962874 dimensionless) (-19.9355420108)
continue (0.1155110877 dimensionless) (-19.9219058496)
continue (0.1211791185 dimensionless) (-19.9143527117)
continue (0.1271298787 dimensionless) (-19.9055288714)
continue (0.1333821679 dimensionless) (-19.8951715963)
continue (0.1399365741 dimensionless) (-19.8833922560)
continue (0.1467891383 dimensionless) (-19.8712777157)
continue (0.1540082763 dimensionless) (-19.8588639099)
continue (0.1615721579 dimensionless) (-19.8440569820)
continue (0.1695065050 dimensionless) (-19.8291517964)
continue (0.1778428905 dimensionless) (-19.8144578451)
continue (0.1865820989 dimensionless) (-19.7991495019)
continue (0.1957188511 dimensionless) (-19.7926349625)
continue (0.2053328010 dimensionless) (-19.7950664776)
continue (0.2154295439 dimensionless) (-19.7975116829)
continue (0.2260086733 dimensionless) (-19.8074325467)
continue (0.2371238540 dimensionless) (-19.8184422261)
continue (0.2487761318 dimensionless) (-19.8071538848)
continue (0.2609584682 dimensionless) (-19.7904849855)
continue (0.2738182004 dimensionless) (-19.7886124471)
continue (0.2872846692 dimensionless) (-19.7859513206)
continue (0.3013448978 dimensionless) (-19.7814644948)
continue (0.3161925645 dimensionless) (-19.7741740085)
continue (0.3317316967 dimensionless) (-19.7647241233)
continue (0.3479446242 dimensionless) (-19.7544873322)
continue (0.3650909338 dimensionless) (-19.7430418474)
continue (0.3830462256 dimensionless) (-19.7302536269)
continue (0.4017931970 dimensionless) (-19.7182850300)
continue (0.4214925859 dimensionless) (-19.7073009970)
continue (0.4421479723 dimensionless) (-19.6948636811)
continue (0.4639852194 dimensionless) (-19.6842395093)
continue (0.4867879118 dimensionless) (-19.6755117667)
continue (0.5105137091 dimensionless) (-19.6665527255)
continue (0.5357242627 dimensionless) (-19.6593576224)
continue (0.5621634613 dimensionless) (-19.6518899315)
continue (0.5898168096 dimensionless) (-19.5270973482)
continue (0.6186469591 dimensionless) (-19.4988037580)
continue (0.6490505490 dimensionless) (-19.4718549217)
continue (0.6810664954 dimensionless) (-19.4414114169)
continue (0.7141590680 dimensionless) (-19.4252744164)
continue (0.7493222477 dimensionless) (-19.4097155963)
continue (0.7494721272 dimensionless) (-19.7404061211)
continue (0.7862527790 dimensionless) (-19.8116340739)
continue (0.8246759917 dimensionless) (-19.9842212436)
continue (0.8288690942 dimensionless) (-20.0111606704)
continue (0.8329222993 dimensionless) (-20.0398861280)
continue (0.8369692137 dimensionless) (-20.0708018542)
continue (0.8410245965 dimensionless) (-20.1042637260)
continue (0.8450724461 dimensionless) (-20.1407193639)
continue (0.8491277985 dimensionless) (-20.1802277908)
continue (0.8531743306 dimensionless) (-20.2239027453)
continue (0.8572273582 dimensionless) (-20.2733445003)
continue (0.8612783740 dimensionless) (-20.3301570770)
continue (0.8654007320 dimensionless) (-20.3967473380)
