# Puchwein et al 2019
# z = 10.530000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-18.2347040703)
continue (0.0008276721 dimensionless) (-18.2550033260)
continue (0.0008678733 dimensionless) (-18.2770371911)
continue (0.0009112670 dimensionless) (-18.3014645074)
continue (0.0009556071 dimensionless) (-18.3275326869)
continue (0.0010026042 dimensionless) (-18.3542830606)
continue (0.0010517855 dimensionless) (-18.3819519033)
continue (0.0011034960 dimensionless) (-18.4108326095)
continue (0.0011577525 dimensionless) (-18.4411714752)
continue (0.0012145368 dimensionless) (-18.4723700991)
continue (0.0012741429 dimensionless) (-18.5039010079)
continue (0.0013367566 dimensionless) (-18.5358086294)
continue (0.0014023807 dimensionless) (-18.5684754158)
continue (0.0014712092 dimensionless) (-18.6018863083)
continue (0.0015434739 dimensionless) (-18.6363880201)
continue (0.0016194544 dimensionless) (-18.6712127996)
continue (0.0016988571 dimensionless) (-18.7061956401)
continue (0.0017822550 dimensionless) (-18.7413627173)
continue (0.0018700328 dimensionless) (-18.7767637269)
continue (0.0019618234 dimensionless) (-18.8124792792)
continue (0.0020579652 dimensionless) (-18.8486301498)
continue (0.0021594004 dimensionless) (-18.8850555843)
continue (0.0022651429 dimensionless) (-18.9226320947)
continue (0.0023768048 dimensionless) (-18.9605858808)
continue (0.0024932065 dimensionless) (-18.9986990670)
continue (0.0026155768 dimensionless) (-19.0365427399)
continue (0.0027439535 dimensionless) (-19.0745331993)
continue (0.0028792005 dimensionless) (-19.1125514998)
continue (0.0030204407 dimensionless) (-19.1505191628)
continue (0.0031685222 dimensionless) (-19.1885590563)
continue (0.0033245785 dimensionless) (-19.2265792767)
continue (0.0034874358 dimensionless) (-19.2646406670)
continue (0.0036582375 dimensionless) (-19.3027706572)
continue (0.0038385298 dimensionless) (-19.3409399278)
continue (0.0040268094 dimensionless) (-19.3792395100)
continue (0.0042246962 dimensionless) (-19.4174821164)
continue (0.0044322323 dimensionless) (-19.4559319556)
continue (0.0046493213 dimensionless) (-19.4943074926)
continue (0.0048783028 dimensionless) (-19.5326879370)
continue (0.0051194774 dimensionless) (-19.5710557100)
continue (0.0053698702 dimensionless) (-19.6095948435)
continue (0.0056320579 dimensionless) (-19.6480105446)
continue (0.0059096431 dimensionless) (-19.6863436534)
continue (0.0061990950 dimensionless) (-19.7246886455)
continue (0.0065044038 dimensionless) (-19.7632109006)
continue (0.0068259698 dimensionless) (-19.8013429130)
continue (0.0071584208 dimensionless) (-19.8395314689)
continue (0.0075125059 dimensionless) (-19.8774564759)
continue (0.0078829323 dimensionless) (-19.9150664251)
continue (0.0082692103 dimensionless) (-19.9523358054)
continue (0.0086704755 dimensionless) (-19.9884295564)
continue (0.0090944807 dimensionless) (-20.0231916627)
continue (0.0095460609 dimensionless) (-20.0566044235)
continue (0.0100150233 dimensionless) (-20.0887891069)
continue (0.0105069407 dimensionless) (-20.1196438006)
continue (0.0110229463 dimensionless) (-20.1489251948)
continue (0.0115643017 dimensionless) (-20.1765257708)
continue (0.0121324320 dimensionless) (-20.2023170651)
continue (0.0127271923 dimensionless) (-20.2260673525)
