# Puchwein et al 2019
# z = 4.619000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.9003193589)
continue (0.0008276721 dimensionless) (-17.9219058496)
continue (0.0008678733 dimensionless) (-17.9453869454)
continue (0.0009112670 dimensionless) (-17.9706162223)
continue (0.0009556071 dimensionless) (-17.9969705294)
continue (0.0010026042 dimensionless) (-18.0242466110)
continue (0.0010517855 dimensionless) (-18.0522722730)
continue (0.0011034960 dimensionless) (-18.0813930849)
continue (0.0011577525 dimensionless) (-18.1116519898)
continue (0.0012145368 dimensionless) (-18.1425468830)
continue (0.0012741429 dimensionless) (-18.1737955765)
continue (0.0013367566 dimensionless) (-18.2053725553)
continue (0.0014023807 dimensionless) (-18.2375465176)
continue (0.0014712092 dimensionless) (-18.2703493317)
continue (0.0015434739 dimensionless) (-18.3038184128)
continue (0.0016194544 dimensionless) (-18.3377144843)
continue (0.0016988571 dimensionless) (-18.3716110699)
continue (0.0017822550 dimensionless) (-18.4056074496)
continue (0.0018700328 dimensionless) (-18.4396150770)
continue (0.0019618234 dimensionless) (-18.4737899962)
continue (0.0020579652 dimensionless) (-18.5082182244)
continue (0.0021594004 dimensionless) (-18.5428753737)
continue (0.0022651429 dimensionless) (-18.5779028369)
continue (0.0023768048 dimensionless) (-18.6131444708)
continue (0.0024932065 dimensionless) (-18.6482036931)
continue (0.0026155768 dimensionless) (-18.6831912479)
continue (0.0027439535 dimensionless) (-18.7178312217)
continue (0.0028792005 dimensionless) (-18.7525177393)
continue (0.0030204407 dimensionless) (-18.7867479478)
continue (0.0031685222 dimensionless) (-18.8210230527)
continue (0.0033245785 dimensionless) (-18.8548035939)
continue (0.0034874358 dimensionless) (-18.8880657237)
continue (0.0036582375 dimensionless) (-18.9211808169)
continue (0.0038385298 dimensionless) (-18.9538952128)
continue (0.0040268094 dimensionless) (-18.9854794612)
continue (0.0042246962 dimensionless) (-19.0164188133)
continue (0.0044322323 dimensionless) (-19.0461920023)
continue (0.0046493213 dimensionless) (-19.0749458797)
continue (0.0048783028 dimensionless) (-19.1031432273)
continue (0.0051194774 dimensionless) (-19.1311205538)
continue (0.0053698702 dimensionless) (-19.1587657045)
continue (0.0056320579 dimensionless) (-19.1862189218)
continue (0.0059096431 dimensionless) (-19.2133195468)
continue (0.0061990950 dimensionless) (-19.2401811226)
continue (0.0065044038 dimensionless) (-19.2668027349)
continue (0.0068259698 dimensionless) (-19.2932822177)
continue (0.0071584208 dimensionless) (-19.3197551630)
continue (0.0075125059 dimensionless) (-19.3464016182)
continue (0.0078829323 dimensionless) (-19.3726341434)
continue (0.0082692103 dimensionless) (-19.3969639437)
continue (0.0086704755 dimensionless) (-19.4185054577)
continue (0.0090944807 dimensionless) (-19.4362816600)
continue (0.0095460609 dimensionless) (-19.4507514431)
continue (0.0100150233 dimensionless) (-19.4626847269)
continue (0.0105069407 dimensionless) (-19.4718549217)
continue (0.0110229463 dimensionless) (-19.4783389849)
continue (0.0115643017 dimensionless) (-19.4822764052)
continue (0.0121324320 dimensionless) (-19.4835968516)
continue (0.0127271923 dimensionless) (-19.4825401735)
continue (0.0133518970 dimensionless) (-19.4791236183)
continue (0.0140087159 dimensionless) (-19.4734022909)
continue (0.0146954841 dimensionless) (-19.4653394242)
continue (0.0154190689 dimensionless) (-19.4543218502)
continue (0.0161744226 dimensionless) (-19.4393761255)
continue (0.0169695898 dimensionless) (-19.4203307064)
