# Puchwein et al 2019
# z = 2.829000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.7838340977)
continue (0.0008276721 dimensionless) (-17.8049310035)
continue (0.0008678733 dimensionless) (-17.8276890315)
continue (0.0009112670 dimensionless) (-17.8520146793)
continue (0.0009556071 dimensionless) (-17.8777841217)
continue (0.0010026042 dimensionless) (-17.9037854147)
continue (0.0010517855 dimensionless) (-17.9307019879)
continue (0.0011034960 dimensionless) (-17.9586073148)
continue (0.0011577525 dimensionless) (-17.9875846252)
continue (0.0012145368 dimensionless) (-18.0166443857)
continue (0.0012741429 dimensionless) (-18.0460954066)
continue (0.0013367566 dimensionless) (-18.0758241297)
continue (0.0014023807 dimensionless) (-18.1059055727)
continue (0.0014712092 dimensionless) (-18.1364986994)
continue (0.0015434739 dimensionless) (-18.1674910873)
continue (0.0016194544 dimensionless) (-18.1986649043)
continue (0.0016988571 dimensionless) (-18.2297372618)
continue (0.0017822550 dimensionless) (-18.2606650398)
continue (0.0018700328 dimensionless) (-18.2915790999)
continue (0.0019618234 dimensionless) (-18.3223930473)
continue (0.0020579652 dimensionless) (-18.3532043112)
continue (0.0021594004 dimensionless) (-18.3839448050)
continue (0.0022651429 dimensionless) (-18.4148778137)
continue (0.0023768048 dimensionless) (-18.4455108400)
continue (0.0024932065 dimensionless) (-18.4759935544)
continue (0.0026155768 dimensionless) (-18.5059846252)
continue (0.0027439535 dimensionless) (-18.5355104526)
continue (0.0028792005 dimensionless) (-18.5646334934)
continue (0.0030204407 dimensionless) (-18.5932895414)
continue (0.0031685222 dimensionless) (-18.6214204239)
continue (0.0033245785 dimensionless) (-18.6489771474)
continue (0.0034874358 dimensionless) (-18.6759234203)
continue (0.0036582375 dimensionless) (-18.7022394889)
continue (0.0038385298 dimensionless) (-18.7279262125)
continue (0.0040268094 dimensionless) (-18.7527634505)
continue (0.0042246962 dimensionless) (-18.7765040590)
continue (0.0044322323 dimensionless) (-18.7991495019)
continue (0.0046493213 dimensionless) (-18.8207355357)
continue (0.0048783028 dimensionless) (-18.8419392061)
continue (0.0051194774 dimensionless) (-18.8626458886)
continue (0.0053698702 dimensionless) (-18.8833922560)
continue (0.0056320579 dimensionless) (-18.9037854147)
continue (0.0059096431 dimensionless) (-18.9244530386)
continue (0.0061990950 dimensionless) (-18.9446216686)
continue (0.0065044038 dimensionless) (-18.9653715434)
continue (0.0068259698 dimensionless) (-18.9867413347)
continue (0.0071584208 dimensionless) (-19.0085081111)
continue (0.0075125059 dimensionless) (-19.0313302983)
continue (0.0078829323 dimensionless) (-19.0543837208)
continue (0.0082692103 dimensionless) (-19.0759792995)
continue (0.0086704755 dimensionless) (-19.0952844547)
continue (0.0090944807 dimensionless) (-19.1117643267)
continue (0.0095460609 dimensionless) (-19.1255761694)
continue (0.0100150233 dimensionless) (-19.1372724717)
continue (0.0105069407 dimensionless) (-19.1467277760)
continue (0.0110229463 dimensionless) (-19.1538485235)
continue (0.0115643017 dimensionless) (-19.1584528347)
continue (0.0121324320 dimensionless) (-19.1605219526)
continue (0.0127271923 dimensionless) (-19.1598939055)
continue (0.0133518970 dimensionless) (-19.1567049173)
continue (0.0140087159 dimensionless) (-19.1510722868)
continue (0.0146954841 dimensionless) (-19.1432711096)
continue (0.0154190689 dimensionless) (-19.1331221857)
continue (0.0161744226 dimensionless) (-19.1204453991)
continue (0.0169695898 dimensionless) (-19.1051856709)
continue (0.0178051382 dimensionless) (-19.0868752096)
continue (0.0186773308 dimensionless) (-19.0656530733)
continue (0.0195971392 dimensionless) (-19.0413405729)
continue (0.0205564397 dimensionless) (-19.0150678339)
continue (0.0215684490 dimensionless) (-18.9913998282)
continue (0.0226289290 dimensionless) (-18.9706162223)
continue (0.0237370922 dimensionless) (-18.9500071431)
continue (0.0249048093 dimensionless) (-18.9299621334)
continue (0.0261257732 dimensionless) (-18.9100948886)
continue (0.0274065254 dimensionless) (-18.8914349763)
continue (0.0287556633 dimensionless) (-18.8738685927)
continue (0.0301644148 dimensionless) (-18.8566728700)
continue (0.0316522046 dimensionless) (-18.8389316145)
continue (0.0332094377 dimensionless) (-18.8198741248)
continue (0.0348343643 dimensionless) (-18.7975116829)
continue (0.0365530273 dimensionless) (-18.7713430419)
continue (0.0383368519 dimensionless) (-18.7456936677)
continue (0.0402325373 dimensionless) (-18.7290883606)
continue (0.0422078263 dimensionless) (-18.7203330560)
continue (0.0442792503 dimensionless) (-18.7135435303)
