# Puchwein et al 2019
# z = 8.521000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-18.1089645847)
continue (0.0008276721 dimensionless) (-18.1302404052)
continue (0.0008678733 dimensionless) (-18.1531064567)
continue (0.0009112670 dimensionless) (-18.1781590728)
continue (0.0009556071 dimensionless) (-18.2047458174)
continue (0.0010026042 dimensionless) (-18.2320282786)
continue (0.0010517855 dimensionless) (-18.2602694714)
continue (0.0011034960 dimensionless) (-18.2896287357)
continue (0.0011577525 dimensionless) (-18.3202996191)
continue (0.0012145368 dimensionless) (-18.3517375943)
continue (0.0012741429 dimensionless) (-18.3835244861)
continue (0.0013367566 dimensionless) (-18.4157818879)
continue (0.0014023807 dimensionless) (-18.4486720120)
continue (0.0014712092 dimensionless) (-18.4824082693)
continue (0.0015434739 dimensionless) (-18.5169835799)
continue (0.0016194544 dimensionless) (-18.5519123333)
continue (0.0016988571 dimensionless) (-18.5872035713)
continue (0.0017822550 dimensionless) (-18.6225116166)
continue (0.0018700328 dimensionless) (-18.6579723119)
continue (0.0019618234 dimensionless) (-18.6940041172)
continue (0.0020579652 dimensionless) (-18.7302536269)
continue (0.0021594004 dimensionless) (-18.7670038896)
continue (0.0022651429 dimensionless) (-18.8043770564)
continue (0.0023768048 dimensionless) (-18.8422411140)
continue (0.0024932065 dimensionless) (-18.8800845897)
continue (0.0026155768 dimensionless) (-18.9179330657)
continue (0.0027439535 dimensionless) (-18.9558523791)
continue (0.0028792005 dimensionless) (-18.9935339578)
continue (0.0030204407 dimensionless) (-19.0316571690)
continue (0.0031685222 dimensionless) (-19.0695604052)
continue (0.0033245785 dimensionless) (-19.1075158206)
continue (0.0034874358 dimensionless) (-19.1455117750)
continue (0.0036582375 dimensionless) (-19.1834935630)
continue (0.0038385298 dimensionless) (-19.2214146721)
continue (0.0040268094 dimensionless) (-19.2594004872)
continue (0.0042246962 dimensionless) (-19.2973110318)
continue (0.0044322323 dimensionless) (-19.3350761066)
continue (0.0046493213 dimensionless) (-19.3727365834)
continue (0.0048783028 dimensionless) (-19.4102737437)
continue (0.0051194774 dimensionless) (-19.4478186612)
