# Puchwein et al 2019
# z = 5.807000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.9702105292)
continue (0.0008276721 dimensionless) (-17.9918258160)
continue (0.0008678733 dimensionless) (-18.0153826868)
continue (0.0009112670 dimensionless) (-18.0407677509)
continue (0.0009556071 dimensionless) (-18.0676277179)
continue (0.0010026042 dimensionless) (-18.0951222330)
continue (0.0010517855 dimensionless) (-18.1235512131)
continue (0.0011034960 dimensionless) (-18.1530446750)
continue (0.0011577525 dimensionless) (-18.1837587000)
continue (0.0012145368 dimensionless) (-18.2151688219)
continue (0.0012741429 dimensionless) (-18.2468767553)
continue (0.0013367566 dimensionless) (-18.2790968292)
continue (0.0014023807 dimensionless) (-18.3118472444)
continue (0.0014712092 dimensionless) (-18.3454384453)
continue (0.0015434739 dimensionless) (-18.3797598102)
continue (0.0016194544 dimensionless) (-18.4144264814)
continue (0.0016988571 dimensionless) (-18.4492825765)
continue (0.0017822550 dimensionless) (-18.4842585833)
continue (0.0018700328 dimensionless) (-18.5192746210)
continue (0.0019618234 dimensionless) (-18.5547072306)
continue (0.0020579652 dimensionless) (-18.5904049806)
continue (0.0021594004 dimensionless) (-18.6263525278)
continue (0.0022651429 dimensionless) (-18.6629402737)
continue (0.0023768048 dimensionless) (-18.6998394630)
continue (0.0024932065 dimensionless) (-18.7366006687)
continue (0.0026155768 dimensionless) (-18.7734000948)
continue (0.0027439535 dimensionless) (-18.8102290437)
continue (0.0028792005 dimensionless) (-18.8467950999)
continue (0.0030204407 dimensionless) (-18.8833922560)
continue (0.0031685222 dimensionless) (-18.9200955323)
continue (0.0033245785 dimensionless) (-18.9562448730)
continue (0.0034874358 dimensionless) (-18.9926790471)
continue (0.0036582375 dimensionless) (-19.0287241513)
continue (0.0038385298 dimensionless) (-19.0645431193)
continue (0.0040268094 dimensionless) (-19.0999607645)
continue (0.0042246962 dimensionless) (-19.1348367805)
continue (0.0044322323 dimensionless) (-19.1688984355)
continue (0.0046493213 dimensionless) (-19.2021786886)
continue (0.0048783028 dimensionless) (-19.2350024007)
continue (0.0051194774 dimensionless) (-19.2676866725)
continue (0.0053698702 dimensionless) (-19.3001622741)
continue (0.0056320579 dimensionless) (-19.3325470471)
continue (0.0059096431 dimensionless) (-19.3646167960)
continue (0.0061990950 dimensionless) (-19.3964226318)
continue (0.0065044038 dimensionless) (-19.4280583649)
continue (0.0068259698 dimensionless) (-19.4592952167)
continue (0.0071584208 dimensionless) (-19.4902599844)
continue (0.0075125059 dimensionless) (-19.5210008683)
continue (0.0078829323 dimensionless) (-19.5509846837)
continue (0.0082692103 dimensionless) (-19.5793842294)
