# Puchwein et al 2019
# z = 2.013000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.7854210464)
continue (0.0008276721 dimensionless) (-17.8071538848)
continue (0.0008678733 dimensionless) (-17.8300318260)
continue (0.0009112670 dimensionless) (-17.8541822855)
continue (0.0009556071 dimensionless) (-17.8797552045)
continue (0.0010026042 dimensionless) (-17.9055288714)
continue (0.0010517855 dimensionless) (-17.9321854888)
continue (0.0011034960 dimensionless) (-17.9597933724)
continue (0.0011577525 dimensionless) (-17.9880068853)
continue (0.0012145368 dimensionless) (-18.0163737129)
continue (0.0012741429 dimensionless) (-18.0451306289)
continue (0.0013367566 dimensionless) (-18.0740694021)
continue (0.0014023807 dimensionless) (-18.1033084734)
continue (0.0014712092 dimensionless) (-18.1329451995)
continue (0.0015434739 dimensionless) (-18.1628536561)
continue (0.0016194544 dimensionless) (-18.1928033393)
continue (0.0016988571 dimensionless) (-18.2225731776)
continue (0.0017822550 dimensionless) (-18.2521999091)
continue (0.0018700328 dimensionless) (-18.2816644211)
continue (0.0019618234 dimensionless) (-18.3109576610)
continue (0.0020579652 dimensionless) (-18.3400837999)
continue (0.0021594004 dimensionless) (-18.3691654822)
continue (0.0022651429 dimensionless) (-18.3980485959)
continue (0.0023768048 dimensionless) (-18.4267801729)
continue (0.0024932065 dimensionless) (-18.4550642341)
continue (0.0026155768 dimensionless) (-18.4828041021)
continue (0.0027439535 dimensionless) (-18.5101820917)
continue (0.0028792005 dimensionless) (-18.5370033880)
continue (0.0030204407 dimensionless) (-18.5632014898)
continue (0.0031685222 dimensionless) (-18.5890541413)
continue (0.0033245785 dimensionless) (-18.6140364294)
continue (0.0034874358 dimensionless) (-18.6384610287)
continue (0.0036582375 dimensionless) (-18.6621415710)
continue (0.0038385298 dimensionless) (-18.6850799440)
continue (0.0040268094 dimensionless) (-18.7068585165)
continue (0.0042246962 dimensionless) (-18.7279262125)
continue (0.0044322323 dimensionless) (-18.7476324855)
continue (0.0046493213 dimensionless) (-18.7667499905)
continue (0.0048783028 dimensionless) (-18.7854210464)
continue (0.0051194774 dimensionless) (-18.8038238150)
continue (0.0053698702 dimensionless) (-18.8224635001)
continue (0.0056320579 dimensionless) (-18.8410347396)
continue (0.0059096431 dimensionless) (-18.8598063214)
continue (0.0061990950 dimensionless) (-18.8787685449)
continue (0.0065044038 dimensionless) (-18.8982529261)
continue (0.0068259698 dimensionless) (-18.9182927299)
continue (0.0071584208 dimensionless) (-18.9389246764)
continue (0.0075125059 dimensionless) (-18.9597933724)
continue (0.0078829323 dimensionless) (-18.9808837096)
continue (0.0082692103 dimensionless) (-18.9995659225)
continue (0.0086704755 dimensionless) (-19.0163286171)
continue (0.0090944807 dimensionless) (-19.0299787342)
continue (0.0095460609 dimensionless) (-19.0409586077)
continue (0.0100150233 dimensionless) (-19.0496838361)
continue (0.0105069407 dimensionless) (-19.0560605355)
continue (0.0110229463 dimensionless) (-19.0600815796)
continue (0.0115643017 dimensionless) (-19.0618807308)
continue (0.0121324320 dimensionless) (-19.0615803542)
continue (0.0127271923 dimensionless) (-19.0591350240)
continue (0.0133518970 dimensionless) (-19.0546791592)
continue (0.0140087159 dimensionless) (-19.0480799265)
continue (0.0146954841 dimensionless) (-19.0392439091)
continue (0.0154190689 dimensionless) (-19.0279360840)
continue (0.0161744226 dimensionless) (-19.0139900681)
continue (0.0169695898 dimensionless) (-18.9974020193)
continue (0.0178051382 dimensionless) (-18.9783972840)
continue (0.0186773308 dimensionless) (-18.9570309266)
continue (0.0195971392 dimensionless) (-18.9336740746)
continue (0.0205564397 dimensionless) (-18.9097419471)
continue (0.0215684490 dimensionless) (-18.8880657237)
continue (0.0226289290 dimensionless) (-18.8693446510)
continue (0.0237370922 dimensionless) (-18.8517059026)
continue (0.0249048093 dimensionless) (-18.8350526274)
continue (0.0261257732 dimensionless) (-18.8190144192)
continue (0.0274065254 dimensionless) (-18.8035474583)
continue (0.0287556633 dimensionless) (-18.7875460390)
continue (0.0301644148 dimensionless) (-18.7708302975)
continue (0.0316522046 dimensionless) (-18.7520267336)
continue (0.0332094377 dimensionless) (-18.7318902702)
continue (0.0348343643 dimensionless) (-18.7095201867)
continue (0.0365530273 dimensionless) (-18.6848696828)
continue (0.0383368519 dimensionless) (-18.6627404602)
continue (0.0402325373 dimensionless) (-18.6493643917)
continue (0.0422078263 dimensionless) (-18.6434005643)
continue (0.0442792503 dimensionless) (-18.6395959453)
continue (0.0464458191 dimensionless) (-18.6377060620)
continue (0.0487308541 dimensionless) (-18.6380833813)
continue (0.0511373160 dimensionless) (-18.6428277423)
continue (0.0536354897 dimensionless) (-18.6536470255)
continue (0.0562510476 dimensionless) (-18.6677635845)
continue (0.0590198815 dimensionless) (-18.6813107301)
continue (0.0619488083 dimensionless) (-18.6920762964)
continue (0.0649513165 dimensionless) (-18.7000571000)
continue (0.0681575894 dimensionless) (-18.7086311495)
continue (0.0715280197 dimensionless) (-18.7189666328)
continue (0.0750013968 dimensionless) (-18.7309542903)
continue (0.0786931754 dimensionless) (-18.7444862872)
continue (0.0825422981 dimensionless) (-18.7594507517)
continue (0.0866223356 dimensionless) (-18.7767637269)
continue (0.0908541347 dimensionless) (-18.7958800173)
continue (0.0953507346 dimensionless) (-18.8133261325)
continue (0.1000293052 dimensionless) (-18.8320921900)
continue (0.1049484016 dimensionless) (-18.8501653033)
continue (0.1100962874 dimensionless) (-18.8651856297)
continue (0.1155110877 dimensionless) (-18.8804142250)
continue (0.1211791185 dimensionless) (-18.8961962790)
continue (0.1271298787 dimensionless) (-18.9118639113)
continue (0.1333821679 dimensionless) (-18.9259153110)
continue (0.1399365741 dimensionless) (-18.9415739755)
continue (0.1467891383 dimensionless) (-18.9582126810)
continue (0.1540082763 dimensionless) (-18.9763360818)
continue (0.1615721579 dimensionless) (-18.9965394679)
continue (0.1695065050 dimensionless) (-19.0175930711)
continue (0.1778428905 dimensionless) (-19.0402433270)
continue (0.1865820989 dimensionless) (-19.0624821080)
continue (0.1957188511 dimensionless) (-19.0883098412)
continue (0.2053328010 dimensionless) (-19.1198726778)
continue (0.2154295439 dimensionless) (-19.1537866361)
continue (0.2260086733 dimensionless) (-19.1916539643)
continue (0.2371238540 dimensionless) (-19.2256290402)
continue (0.2487761318 dimensionless) (-19.2433638918)
continue (0.2609584682 dimensionless) (-19.2539109569)
continue (0.2738182004 dimensionless) (-19.2669633171)
continue (0.2872846692 dimensionless) (-19.2803373170)
continue (0.3013448978 dimensionless) (-19.2940508051)
continue (0.3161925645 dimensionless) (-19.3078583906)
continue (0.3317316967 dimensionless) (-19.3193925710)
continue (0.3479446242 dimensionless) (-19.3320803147)
continue (0.3650909338 dimensionless) (-19.3451499094)
continue (0.3830462256 dimensionless) (-19.3566460380)
continue (0.4017931970 dimensionless) (-19.3724293358)
continue (0.4214925859 dimensionless) (-19.3922233963)
continue (0.4421479723 dimensionless) (-19.4140882897)
continue (0.4639852194 dimensionless) (-19.4379451703)
continue (0.4867879118 dimensionless) (-19.4649591867)
continue (0.5105137091 dimensionless) (-19.4955291375)
continue (0.5357242627 dimensionless) (-19.5295895090)
continue (0.5621634613 dimensionless) (-19.5660702344)
continue (0.5898168096 dimensionless) (-19.6006724678)
continue (0.6186469591 dimensionless) (-19.6407338354)
continue (0.6490505490 dimensionless) (-19.6925039621)
continue (0.6810664954 dimensionless) (-19.7525177393)
continue (0.7141590680 dimensionless) (-19.8241983672)
continue (0.7493222477 dimensionless) (-19.8914349763)
continue (0.7494721272 dimensionless) (-20.0755139563)
continue (0.7862527790 dimensionless) (-20.1782245328)
continue (0.8246759917 dimensionless) (-20.3230321857)
continue (0.8288690942 dimensionless) (-20.3453278172)
continue (0.8329222993 dimensionless) (-20.3646077462)
continue (0.8369692137 dimensionless) (-20.3839363947)
continue (0.8410245965 dimensionless) (-20.4033039625)
continue (0.8450724461 dimensionless) (-20.4227242522)
continue (0.8491277985 dimensionless) (-20.4420418953)
continue (0.8531743306 dimensionless) (-20.4613734906)
continue (0.8572273582 dimensionless) (-20.4807444449)
continue (0.8612783740 dimensionless) (-20.5006703954)
continue (0.8654007320 dimensionless) (-20.5211450325)
continue (0.8695793374 dimensionless) (-20.5482887669)
continue (0.8738320076 dimensionless) (-20.5742587890)
continue (0.8780757090 dimensionless) (-20.5988011428)
continue (0.8823266565 dimensionless) (-20.6236000814)
continue (0.8865758338 dimensionless) (-20.6486869406)
continue (0.8880856269 dimensionless) (-20.6597542384)
continue (0.8882632618 dimensionless) (-20.6414940885)
continue (0.8908313008 dimensionless) (-20.6560402710)
continue (0.8950838547 dimensionless) (-20.6816027208)
continue (0.8993328242 dimensionless) (-20.7066529166)
continue (0.9035775261 dimensionless) (-20.7320144390)
continue (0.9076364251 dimensionless) (-20.7577070950)
continue (0.9122887342 dimensionless) (-20.7921018512)
continue (0.9167472861 dimensionless) (-20.8253065209)
continue (0.9212067921 dimensionless) (-20.8567665453)
continue (0.9256657008 dimensionless) (-20.8895584464)
continue (0.9301243111 dimensionless) (-20.9238804395)
continue (0.9345829462 dimensionless) (-20.9599161166)
continue (0.9369417514 dimensionless) (-20.9804683155)
continue (0.9371291585 dimensionless) (-20.9710222948)
continue (0.9390419537 dimensionless) (-20.9862403528)
continue (0.9435007297 dimensionless) (-21.0210848638)
continue (0.9479596448 dimensionless) (-21.0577135914)
continue (0.9524111317 dimensionless) (-21.0963674839)
continue (0.9531313595 dimensionless) (-21.1029048328)
continue (0.9538446901 dimensionless) (-21.1098462356)
continue (0.9545580893 dimensionless) (-21.1166952301)
continue (0.9552715550 dimensionless) (-21.1234507898)
continue (0.9559850851 dimensionless) (-21.1301132246)
continue (0.9566986776 dimensionless) (-21.1366813044)
continue (0.9574113244 dimensionless) (-21.1431551522)
continue (0.9581250337 dimensionless) (-21.1495345032)
continue (0.9588387990 dimensionless) (-21.1558186677)
continue (0.9594354567 dimensionless) (-21.1620329816)
continue (0.9596273630 dimensionless) (-21.1560201555)
continue (0.9607716931 dimensionless) (-21.1662512874)
continue (0.9619918385 dimensionless) (-21.1761946334)
continue (0.9632120325 dimensionless) (-21.1858623240)
continue (0.9644322638 dimensionless) (-21.1952555678)
continue (0.9656525208 dimensionless) (-21.2043736847)
continue (0.9668727920 dimensionless) (-21.2132180648)
continue (0.9680930657 dimensionless) (-21.2217886764)
continue (0.9693133303 dimensionless) (-21.2300882593)
continue (0.9705335740 dimensionless) (-21.2381172464)
continue (0.9716099949 dimensionless) (-21.2458811058)
continue (0.9718043363 dimensionless) (-21.2416938183)
continue (0.9724931975 dimensionless) (-21.2462270267)
continue (0.9732326966 dimensionless) (-21.2506633883)
continue (0.9739722802 dimensionless) (-21.2550041072)
continue (0.9747119461 dimensionless) (-21.2592505659)
continue (0.9754506480 dimensionless) (-21.2634035292)
continue (0.9761904704 dimensionless) (-21.2674623035)
