# Puchwein et al 2019
# z = 1.487000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.8661418748)
continue (0.0008276721 dimensionless) (-17.8884014751)
continue (0.0008678733 dimensionless) (-17.9115095298)
continue (0.0009112670 dimensionless) (-17.9362914406)
continue (0.0009556071 dimensionless) (-17.9617773616)
continue (0.0010026042 dimensionless) (-17.9880068853)
continue (0.0010517855 dimensionless) (-18.0148430787)
continue (0.0011034960 dimensionless) (-18.0422012251)
continue (0.0011577525 dimensionless) (-18.0702235672)
continue (0.0012145368 dimensionless) (-18.0985416786)
continue (0.0012741429 dimensionless) (-18.1270283693)
continue (0.0013367566 dimensionless) (-18.1557092567)
continue (0.0014023807 dimensionless) (-18.1845550838)
continue (0.0014712092 dimensionless) (-18.2136745656)
continue (0.0015434739 dimensionless) (-18.2429837653)
continue (0.0016194544 dimensionless) (-18.2722148258)
continue (0.0016988571 dimensionless) (-18.3012906506)
continue (0.0017822550 dimensionless) (-18.3301254975)
continue (0.0018700328 dimensionless) (-18.3587242428)
continue (0.0019618234 dimensionless) (-18.3872161433)
continue (0.0020579652 dimensionless) (-18.4154426395)
continue (0.0021594004 dimensionless) (-18.4434562915)
continue (0.0022651429 dimensionless) (-18.4712118082)
continue (0.0023768048 dimensionless) (-18.4986668214)
continue (0.0024932065 dimensionless) (-18.5256380240)
continue (0.0026155768 dimensionless) (-18.5522219907)
continue (0.0027439535 dimensionless) (-18.5782315988)
continue (0.0028792005 dimensionless) (-18.6036262725)
continue (0.0030204407 dimensionless) (-18.6283780728)
continue (0.0031685222 dimensionless) (-18.6524748400)
continue (0.0033245785 dimensionless) (-18.6759234203)
continue (0.0034874358 dimensionless) (-18.6987529114)
continue (0.0036582375 dimensionless) (-18.7205612117)
continue (0.0038385298 dimensionless) (-18.7418418067)
continue (0.0040268094 dimensionless) (-18.7619538969)
continue (0.0042246962 dimensionless) (-18.7814644948)
continue (0.0044322323 dimensionless) (-18.7999707334)
continue (0.0046493213 dimensionless) (-18.8181564121)
continue (0.0048783028 dimensionless) (-18.8356471442)
continue (0.0051194774 dimensionless) (-18.8535618647)
continue (0.0053698702 dimensionless) (-18.8716007313)
continue (0.0056320579 dimensionless) (-18.8897470826)
continue (0.0059096431 dimensionless) (-18.9079815292)
continue (0.0061990950 dimensionless) (-18.9266482976)
continue (0.0065044038 dimensionless) (-18.9453869454)
continue (0.0068259698 dimensionless) (-18.9641701747)
continue (0.0071584208 dimensionless) (-18.9829666607)
continue (0.0075125059 dimensionless) (-19.0017842676)
continue (0.0078829323 dimensionless) (-19.0195875384)
continue (0.0082692103 dimensionless) (-19.0353161850)
continue (0.0086704755 dimensionless) (-19.0484682095)
continue (0.0090944807 dimensionless) (-19.0588365398)
continue (0.0095460609 dimensionless) (-19.0666139581)
continue (0.0100150233 dimensionless) (-19.0722704402)
continue (0.0105069407 dimensionless) (-19.0757724187)
continue (0.0110229463 dimensionless) (-19.0770670434)
continue (0.0115643017 dimensionless) (-19.0761862789)
continue (0.0121324320 dimensionless) (-19.0730405116)
continue (0.0127271923 dimensionless) (-19.0676784680)
continue (0.0133518970 dimensionless) (-19.0600317094)
continue (0.0140087159 dimensionless) (-19.0501710411)
continue (0.0146954841 dimensionless) (-19.0381993608)
continue (0.0154190689 dimensionless) (-19.0240629575)
continue (0.0161744226 dimensionless) (-19.0078885122)
continue (0.0169695898 dimensionless) (-18.9901243663)
continue (0.0178051382 dimensionless) (-18.9706162223)
continue (0.0186773308 dimensionless) (-18.9503943874)
continue (0.0195971392 dimensionless) (-18.9295926783)
continue (0.0205564397 dimensionless) (-18.9086848403)
continue (0.0215684490 dimensionless) (-18.8900841370)
continue (0.0226289290 dimensionless) (-18.8732194230)
continue (0.0237370922 dimensionless) (-18.8566728700)
continue (0.0249048093 dimensionless) (-18.8404328068)
continue (0.0261257732 dimensionless) (-18.8244881866)
continue (0.0274065254 dimensionless) (-18.8082696066)
continue (0.0287556633 dimensionless) (-18.7915586436)
continue (0.0301644148 dimensionless) (-18.7741740085)
continue (0.0316522046 dimensionless) (-18.7559704110)
continue (0.0332094377 dimensionless) (-18.7370745307)
continue (0.0348343643 dimensionless) (-18.7180580666)
continue (0.0365530273 dimensionless) (-18.6989700043)
continue (0.0383368519 dimensionless) (-18.6831912479)
continue (0.0402325373 dimensionless) (-18.6753060861)
continue (0.0422078263 dimensionless) (-18.6732546204)
continue (0.0442792503 dimensionless) (-18.6730500058)
continue (0.0464458191 dimensionless) (-18.6746896283)
continue (0.0487308541 dimensionless) (-18.6781945161)
continue (0.0511373160 dimensionless) (-18.6855007720)
continue (0.0536354897 dimensionless) (-18.6978856230)
continue (0.0562510476 dimensionless) (-18.7126462273)
continue (0.0590198815 dimensionless) (-18.7265357274)
continue (0.0619488083 dimensionless) (-18.7384992268)
continue (0.0649513165 dimensionless) (-18.7486051500)
continue (0.0681575894 dimensionless) (-18.7602001816)
continue (0.0715280197 dimensionless) (-18.7739158840)
continue (0.0750013968 dimensionless) (-18.7891466347)
continue (0.0786931754 dimensionless) (-18.8060410220)
continue (0.0825422981 dimensionless) (-18.8239087409)
