# Puchwein et al 2019
# z = 3.017000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.7931741240)
continue (0.0008276721 dimensionless) (-17.8144578451)
continue (0.0008678733 dimensionless) (-17.8371370067)
continue (0.0009112670 dimensionless) (-17.8616973018)
continue (0.0009556071 dimensionless) (-17.8873949985)
continue (0.0010026042 dimensionless) (-17.9136401693)
continue (0.0010517855 dimensionless) (-17.9408153824)
continue (0.0011034960 dimensionless) (-17.9685915357)
continue (0.0011577525 dimensionless) (-17.9978339382)
continue (0.0012145368 dimensionless) (-18.0271032156)
continue (0.0012741429 dimensionless) (-18.0567528749)
continue (0.0013367566 dimensionless) (-18.0867160982)
continue (0.0014023807 dimensionless) (-18.1170203460)
continue (0.0014712092 dimensionless) (-18.1478250956)
continue (0.0015434739 dimensionless) (-18.1791420106)
continue (0.0016194544 dimensionless) (-18.2106308464)
continue (0.0016988571 dimensionless) (-18.2420728169)
continue (0.0017822550 dimensionless) (-18.2733542798)
continue (0.0018700328 dimensionless) (-18.3046058917)
continue (0.0019618234 dimensionless) (-18.3358282946)
continue (0.0020579652 dimensionless) (-18.3670368318)
continue (0.0021594004 dimensionless) (-18.3982658517)
continue (0.0022651429 dimensionless) (-18.4295738216)
continue (0.0023768048 dimensionless) (-18.4607984007)
continue (0.0024932065 dimensionless) (-18.4917396945)
continue (0.0026155768 dimensionless) (-18.5223000717)
continue (0.0027439535 dimensionless) (-18.5525318691)
continue (0.0028792005 dimensionless) (-18.5821962774)
continue (0.0030204407 dimensionless) (-18.6115435473)
continue (0.0031685222 dimensionless) (-18.6401645177)
continue (0.0033245785 dimensionless) (-18.6683702824)
continue (0.0034874358 dimensionless) (-18.6961562251)
continue (0.0036582375 dimensionless) (-18.7230788679)
continue (0.0038385298 dimensionless) (-18.7493360805)
continue (0.0040268094 dimensionless) (-18.7749493039)
continue (0.0042246962 dimensionless) (-18.7994230732)
continue (0.0044322323 dimensionless) (-18.8227521637)
continue (0.0046493213 dimensionless) (-18.8452717926)
continue (0.0048783028 dimensionless) (-18.8671002301)
continue (0.0051194774 dimensionless) (-18.8887374863)
continue (0.0053698702 dimensionless) (-18.9100948886)
continue (0.0056320579 dimensionless) (-18.9310723883)
continue (0.0059096431 dimensionless) (-18.9519468269)
continue (0.0061990950 dimensionless) (-18.9730583720)
continue (0.0065044038 dimensionless) (-18.9943905546)
continue (0.0068259698 dimensionless) (-19.0158328729)
continue (0.0071584208 dimensionless) (-19.0380097126)
continue (0.0075125059 dimensionless) (-19.0611801750)
continue (0.0078829323 dimensionless) (-19.0845473983)
continue (0.0082692103 dimensionless) (-19.1064601564)
continue (0.0086704755 dimensionless) (-19.1261564668)
continue (0.0090944807 dimensionless) (-19.1429692017)
continue (0.0095460609 dimensionless) (-19.1570788792)
continue (0.0100150233 dimensionless) (-19.1691548077)
continue (0.0105069407 dimensionless) (-19.1790108236)
continue (0.0110229463 dimensionless) (-19.1864857285)
continue (0.0115643017 dimensionless) (-19.1915864486)
continue (0.0121324320 dimensionless) (-19.1940915449)
continue (0.0127271923 dimensionless) (-19.1939557643)
continue (0.0133518970 dimensionless) (-19.1911141326)
continue (0.0140087159 dimensionless) (-19.1856192055)
continue (0.0146954841 dimensionless) (-19.1775703762)
continue (0.0154190689 dimensionless) (-19.1670442494)
continue (0.0161744226 dimensionless) (-19.1539104196)
continue (0.0169695898 dimensionless) (-19.1381670023)
continue (0.0178051382 dimensionless) (-19.1195866001)
continue (0.0186773308 dimensionless) (-19.0981059680)
continue (0.0195971392 dimensionless) (-19.0736060997)
continue (0.0205564397 dimensionless) (-19.0470623322)
continue (0.0215684490 dimensionless) (-19.0231000490)
continue (0.0226289290 dimensionless) (-19.0022642234)
continue (0.0237370922 dimensionless) (-18.9812995013)
continue (0.0249048093 dimensionless) (-18.9609826780)
continue (0.0261257732 dimensionless) (-18.9408153824)
continue (0.0274065254 dimensionless) (-18.9208187540)
continue (0.0287556633 dimensionless) (-18.9023956711)
continue (0.0301644148 dimensionless) (-18.8843894883)
continue (0.0316522046 dimensionless) (-18.8658228924)
continue (0.0332094377 dimensionless) (-18.8464900107)
continue (0.0348343643 dimensionless) (-18.8241983672)
continue (0.0365530273 dimensionless) (-18.7983298204)
continue (0.0383368519 dimensionless) (-18.7726275577)
continue (0.0402325373 dimensionless) (-18.7557228792)
continue (0.0422078263 dimensionless) (-18.7469044142)
continue (0.0442792503 dimensionless) (-18.7399286120)
continue (0.0464458191 dimensionless) (-18.7342390833)
continue (0.0487308541 dimensionless) (-18.7302536269)
continue (0.0511373160 dimensionless) (-18.7300203234)
continue (0.0536354897 dimensionless) (-18.7358908437)
continue (0.0562510476 dimensionless) (-18.7459355471)
continue (0.0590198815 dimensionless) (-18.7569619513)
continue (0.0619488083 dimensionless) (-18.7654827165)
continue (0.0649513165 dimensionless) (-18.7708302975)
continue (0.0681575894 dimensionless) (-18.7762445463)
continue (0.0715280197 dimensionless) (-18.7830427926)
continue (0.0750013968 dimensionless) (-18.7910214827)
continue (0.0786931754 dimensionless) (-18.7996968170)
continue (0.0825422981 dimensionless) (-18.8096683018)
continue (0.0866223356 dimensionless) (-18.8215986585)
continue (0.0908541347 dimensionless) (-18.8350526274)
continue (0.0953507346 dimensionless) (-18.8467950999)
continue (0.1000293052 dimensionless) (-18.8601209136)
continue (0.1049484016 dimensionless) (-18.8728952016)
continue (0.1100962874 dimensionless) (-18.8827287043)
continue (0.1155110877 dimensionless) (-18.8931294555)
continue (0.1211791185 dimensionless) (-18.9044819577)
continue (0.1271298787 dimensionless) (-18.9154237221)
continue (0.1333821679 dimensionless) (-18.9240882385)
continue (0.1399365741 dimensionless) (-18.9340470197)
continue (0.1467891383 dimensionless) (-18.9450041385)
continue (0.1540082763 dimensionless) (-18.9566377220)
continue (0.1615721579 dimensionless) (-18.9698052146)
continue (0.1695065050 dimensionless) (-18.9846402446)
continue (0.1778428905 dimensionless) (-18.9995659225)
continue (0.1865820989 dimensionless) (-19.0140349217)
continue (0.1957188511 dimensionless) (-19.0322648682)
continue (0.2053328010 dimensionless) (-19.0571489934)
continue (0.2154295439 dimensionless) (-19.0856568429)
continue (0.2260086733 dimensionless) (-19.1199299159)
continue (0.2371238540 dimensionless) (-19.1518724894)
continue (0.2487761318 dimensionless) (-19.1649438983)
continue (0.2609584682 dimensionless) (-19.1691548077)
continue (0.2738182004 dimensionless) (-19.1758090593)
continue (0.2872846692 dimensionless) (-19.1821042428)
continue (0.3013448978 dimensionless) (-19.1880230557)
continue (0.3161925645 dimensionless) (-19.1934808659)
continue (0.3317316967 dimensionless) (-19.1976368257)
continue (0.3479446242 dimensionless) (-19.2018329403)
continue (0.3650909338 dimensionless) (-19.2073282109)
continue (0.3830462256 dimensionless) (-19.2134615195)
continue (0.4017931970 dimensionless) (-19.2233714466)
continue (0.4214925859 dimensionless) (-19.2372464351)
continue (0.4421479723 dimensionless) (-19.2501091587)
continue (0.4639852194 dimensionless) (-19.2668027349)
continue (0.4867879118 dimensionless) (-19.2870978750)
continue (0.5105137091 dimensionless) (-19.3061851461)
continue (0.5357242627 dimensionless) (-19.3308691526)
continue (0.5621634613 dimensionless) (-19.3583276268)
continue (0.5898168096 dimensionless) (-19.3834194699)
continue (0.6186469591 dimensionless) (-19.4126258279)
continue (0.6490505490 dimensionless) (-19.4523483416)
continue (0.6810664954 dimensionless) (-19.4981195062)
continue (0.7141590680 dimensionless) (-19.5539290643)
continue (0.7493222477 dimensionless) (-19.6010189333)
continue (0.7494721272 dimensionless) (-19.8153085692)
continue (0.7862527790 dimensionless) (-19.9058784042)
continue (0.8246759917 dimensionless) (-20.0473528302)
continue (0.8288690942 dimensionless) (-20.0702787062)
continue (0.8329222993 dimensionless) (-20.0900216483)
continue (0.8369692137 dimensionless) (-20.1099402050)
continue (0.8410245965 dimensionless) (-20.1300417385)
continue (0.8450724461 dimensionless) (-20.1503392421)
continue (0.8491277985 dimensionless) (-20.1706904366)
continue (0.8531743306 dimensionless) (-20.1911458292)
continue (0.8572273582 dimensionless) (-20.2117198867)
continue (0.8612783740 dimensionless) (-20.2330565076)
continue (0.8654007320 dimensionless) (-20.2552377629)
continue (0.8695793374 dimensionless) (-20.2857935035)
continue (0.8738320076 dimensionless) (-20.3152650206)
continue (0.8780757090 dimensionless) (-20.3433709986)
continue (0.8823266565 dimensionless) (-20.3721939264)
continue (0.8865758338 dimensionless) (-20.4018093869)
continue (0.8880856269 dimensionless) (-20.4149907201)
continue (0.8882632618 dimensionless) (-20.3612113328)
continue (0.8908313008 dimensionless) (-20.3773871069)
continue (0.8950838547 dimensionless) (-20.4060972740)
continue (0.8993328242 dimensionless) (-20.4343552142)
continue (0.9035775261 dimensionless) (-20.4633595037)
continue (0.9076364251 dimensionless) (-20.4932244634)
continue (0.9122887342 dimensionless) (-20.5363861834)
continue (0.9167472861 dimensionless) (-20.5785194698)
continue (0.9212067921 dimensionless) (-20.6189427087)
continue (0.9256657008 dimensionless) (-20.6623391131)
continue (0.9301243111 dimensionless) (-20.7092866382)
continue (0.9345829462 dimensionless) (-20.7605303408)
continue (0.9369417514 dimensionless) (-20.7910214827)
continue (0.9371291585 dimensionless) (-20.7629592086)
continue (0.9390419537 dimensionless) (-20.7841325302)
continue (0.9435007297 dimensionless) (-20.8344826559)
continue (0.9479596448 dimensionless) (-20.8898919840)
continue (0.9524111317 dimensionless) (-20.9515581964)
continue (0.9531313595 dimensionless) (-20.9625814708)
continue (0.9538446901 dimensionless) (-20.9744975176)
continue (0.9545580893 dimensionless) (-20.9863329277)
continue (0.9552715550 dimensionless) (-20.9980846482)
continue (0.9559850851 dimensionless) (-21.0097517437)
continue (0.9566986776 dimensionless) (-21.0213334002)
continue (0.9574113244 dimensionless) (-21.0328275138)
continue (0.9581250337 dimensionless) (-21.0442314582)
continue (0.9588387990 dimensionless) (-21.0555434850)
continue (0.9594354567 dimensionless) (-21.0667658713)
continue (0.9596273630 dimensionless) (-21.0491971770)
continue (0.9607716931 dimensionless) (-21.0674217331)
continue (0.9619918385 dimensionless) (-21.0853274119)
continue (0.9632120325 dimensionless) (-21.1029224464)
continue (0.9644322638 dimensionless) (-21.1201973180)
continue (0.9656525208 dimensionless) (-21.1371450020)
continue (0.9668727920 dimensionless) (-21.1537550770)
continue (0.9680930657 dimensionless) (-21.1700211829)
continue (0.9693133303 dimensionless) (-21.1859336201)
continue (0.9705335740 dimensionless) (-21.2014860856)
continue (0.9716099949 dimensionless) (-21.2166682371)
continue (0.9718043363 dimensionless) (-21.2045371056)
continue (0.9724931975 dimensionless) (-21.2132883190)
continue (0.9732326966 dimensionless) (-21.2219254818)
continue (0.9739722802 dimensionless) (-21.2304232988)
continue (0.9747119461 dimensionless) (-21.2387797812)
continue (0.9754506480 dimensionless) (-21.2469948529)
continue (0.9761904704 dimensionless) (-21.2550673928)
continue (0.9769303686 dimensionless) (-21.2629967064)
continue (0.9776692914 dimensionless) (-21.2707809269)
continue (0.9784093329 dimensionless) (-21.2784201908)
continue (0.9790220836 dimensionless) (-21.2859218350)
continue (0.9792179076 dimensionless) (-21.2769550084)
continue (0.9796262717 dimensionless) (-21.2816311940)
continue (0.9801046187 dimensionless) (-21.2862424101)
continue (0.9805823779 dimensionless) (-21.2907919643)
continue (0.9810606032 dimensionless) (-21.2952816669)
continue (0.9815392951 dimensionless) (-21.2997100113)
continue (0.9820173961 dimensionless) (-21.3040781230)
continue (0.9824949039 dimensionless) (-21.3083845921)
continue (0.9829728762 dimensionless) (-21.3126306959)
continue (0.9834513138 dimensionless) (-21.3168160274)
continue (0.9837787230 dimensionless) (-21.3209356819)
continue (0.9839754984 dimensionless) (-21.3140792078)
continue (0.9842532892 dimensionless) (-21.3167592844)
continue (0.9845776371 dimensionless) (-21.3194514716)
continue (0.9849011343 dimensionless) (-21.3221157713)
continue (0.9852259094 dimensionless) (-21.3247533989)
continue (0.9855498328 dimensionless) (-21.3273628431)
continue (0.9858739693 dimensionless) (-21.3299453528)
continue (0.9861983191 dimensionless) (-21.3324994174)
continue (0.9865228824 dimensionless) (-21.3350272594)
continue (0.9868465907 dimensionless) (-21.3375264410)
continue (0.9870824973 dimensionless) (-21.3399887787)
continue (0.9872799335 dimensionless) (-21.3345128192)
continue (0.9874069046 dimensionless) (-21.3362434960)
continue (0.9876423407 dimensionless) (-21.3379896088)
continue (0.9878789599 dimensionless) (-21.3397218803)
continue (0.9881146211 dimensionless) (-21.3414391629)
continue (0.9883503948 dimensionless) (-21.3431431647)
continue (0.9885862810 dimensionless) (-21.3448327413)
continue (0.9888222799 dimensionless) (-21.3465076977)
continue (0.9890583914 dimensionless) (-21.3481688069)
continue (0.9892935417 dimensionless) (-21.3498158846)
continue (0.9894406051 dimensionless) (-21.3514448443)
continue (0.9896385130 dimensionless) (-21.3468840068)
continue (0.9991962399 dimensionless) (-21.4016472901)
continue (1.0439534549 dimensionless) (-21.4658469258)
continue (1.0951411739 dimensionless) (-21.5076587467)
continue (1.1489937849 dimensionless) (-21.5332806283)
continue (1.2053795910 dimensionless) (-21.5506759069)
continue (1.2645947416 dimensionless) (-21.5813673126)
continue (1.3266370226 dimensionless) (-21.6206944822)
continue (1.3918847882 dimensionless) (-21.6515004297)
continue (1.4601297401 dimensionless) (-21.6852903070)
continue (1.5320561043 dimensionless) (-21.7323590177)
continue (1.6071727880 dimensionless) (-21.7986028757)
continue (1.6862823294 dimensionless) (-21.8395314689)
continue (1.7691069129 dimensionless) (-21.8655041442)
continue (1.8559408774 dimensionless) (-21.9118639113)
continue (1.9471516470 dimensionless) (-21.9515581964)
continue (2.0427414724 dimensionless) (-21.9926790471)
continue (2.1431490377 dimensionless) (-22.0215455666)
continue (2.2483764392 dimensionless) (-22.0584885674)
continue (2.3583513737 dimensionless) (-22.0996875030)
continue (2.4742518893 dimensionless) (-22.1378089689)
