# Puchwein et al 2019
# z = 3.214000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.8049310035)
continue (0.0008276721 dimensionless) (-17.8262311769)
continue (0.0008678733 dimensionless) (-17.8489367466)
continue (0.0009112670 dimensionless) (-17.8735438866)
continue (0.0009556071 dimensionless) (-17.8996294549)
continue (0.0010026042 dimensionless) (-17.9259153110)
continue (0.0010517855 dimensionless) (-17.9531148092)
continue (0.0011034960 dimensionless) (-17.9812995013)
continue (0.0011577525 dimensionless) (-18.0102832801)
continue (0.0012145368 dimensionless) (-18.0399099321)
continue (0.0012741429 dimensionless) (-18.0698153477)
continue (0.0013367566 dimensionless) (-18.0999607645)
continue (0.0014023807 dimensionless) (-18.1305335899)
continue (0.0014712092 dimensionless) (-18.1616547312)
continue (0.0015434739 dimensionless) (-18.1932774969)
continue (0.0016194544 dimensionless) (-18.2251182342)
continue (0.0016988571 dimensionless) (-18.2568823748)
continue (0.0017822550 dimensionless) (-18.2885302181)
continue (0.0018700328 dimensionless) (-18.3201180579)
continue (0.0019618234 dimensionless) (-18.3517375943)
continue (0.0020579652 dimensionless) (-18.3834194699)
continue (0.0021594004 dimensionless) (-18.4151036559)
continue (0.0022651429 dimensionless) (-18.4469669838)
continue (0.0023768048 dimensionless) (-18.4787311244)
continue (0.0024932065 dimensionless) (-18.5103227083)
continue (0.0026155768 dimensionless) (-18.5413621510)
continue (0.0027439535 dimensionless) (-18.5721894273)
continue (0.0028792005 dimensionless) (-18.6025814576)
continue (0.0030204407 dimensionless) (-18.6324577265)
continue (0.0031685222 dimensionless) (-18.6619421246)
continue (0.0033245785 dimensionless) (-18.6910089710)
continue (0.0034874358 dimensionless) (-18.7191940716)
continue (0.0036582375 dimensionless) (-18.7469044142)
continue (0.0038385298 dimensionless) (-18.7739158840)
continue (0.0040268094 dimensionless) (-18.8002448227)
continue (0.0042246962 dimensionless) (-18.8256494025)
continue (0.0044322323 dimensionless) (-18.8498578382)
continue (0.0046493213 dimensionless) (-18.8728952016)
continue (0.0048783028 dimensionless) (-18.8955128887)
continue (0.0051194774 dimensionless) (-18.9179330657)
continue (0.0053698702 dimensionless) (-18.9400581119)
