# Puchwein et al 2019
# z = 4.356000
# E [Ryd] log (J_nu)
interpolate (0.0000000100) (-50.0000000000)
continue (0.0007810860 dimensionless) (-50.0000000000)
continue (0.0007889757 dimensionless) (-17.8830603534)
continue (0.0008276721 dimensionless) (-17.9048306486)
continue (0.0008678733 dimensionless) (-17.9277501024)
continue (0.0009112670 dimensionless) (-17.9531148092)
continue (0.0009556071 dimensionless) (-17.9796387174)
continue (0.0010026042 dimensionless) (-18.0065637695)
continue (0.0010517855 dimensionless) (-18.0345160758)
continue (0.0011034960 dimensionless) (-18.0634862575)
continue (0.0011577525 dimensionless) (-18.0935572062)
continue (0.0012145368 dimensionless) (-18.1243022380)
continue (0.0012741429 dimensionless) (-18.1553364718)
continue (0.0013367566 dimensionless) (-18.1866859411)
continue (0.0014023807 dimensionless) (-18.2186036948)
continue (0.0014712092 dimensionless) (-18.2511919950)
continue (0.0015434739 dimensionless) (-18.2844144481)
continue (0.0016194544 dimensionless) (-18.3179452229)
continue (0.0016988571 dimensionless) (-18.3515424057)
continue (0.0017822550 dimensionless) (-18.3851027840)
continue (0.0018700328 dimensionless) (-18.4188471080)
continue (0.0019618234 dimensionless) (-18.4525945403)
continue (0.0020579652 dimensionless) (-18.4865160433)
continue (0.0021594004 dimensionless) (-18.5207126835)
continue (0.0022651429 dimensionless) (-18.5553307691)
continue (0.0023768048 dimensionless) (-18.5900668767)
continue (0.0024932065 dimensionless) (-18.6245192854)
continue (0.0026155768 dimensionless) (-18.6589613683)
continue (0.0027439535 dimensionless) (-18.6929320493)
continue (0.0028792005 dimensionless) (-18.7269987279)
continue (0.0030204407 dimensionless) (-18.7604502792)
continue (0.0031685222 dimensionless) (-18.7939841232)
continue (0.0033245785 dimensionless) (-18.8268137316)
continue (0.0034874358 dimensionless) (-18.8594919570)
continue (0.0036582375 dimensionless) (-18.8917733436)
continue (0.0038385298 dimensionless) (-18.9229956732)
continue (0.0040268094 dimensionless) (-18.9538952128)
continue (0.0042246962 dimensionless) (-18.9838026465)
continue (0.0044322323 dimensionless) (-19.0124677973)
continue (0.0046493213 dimensionless) (-19.0401956835)
continue (0.0048783028 dimensionless) (-19.0673740560)
continue (0.0051194774 dimensionless) (-19.0942580726)
continue (0.0053698702 dimensionless) (-19.1208467538)
continue (0.0056320579 dimensionless) (-19.1472151313)
continue (0.0059096431 dimensionless) (-19.1732774798)
continue (0.0061990950 dimensionless) (-19.1990768182)
continue (0.0065044038 dimensionless) (-19.2247537403)
continue (0.0068259698 dimensionless) (-19.2502636844)
continue (0.0071584208 dimensionless) (-19.2758060805)
continue (0.0075125059 dimensionless) (-19.3017254233)
continue (0.0078829323 dimensionless) (-19.3273480772)
continue (0.0082692103 dimensionless) (-19.3509573659)
continue (0.0086704755 dimensionless) (-19.3719177390)
continue (0.0090944807 dimensionless) (-19.3893398369)
continue (0.0095460609 dimensionless) (-19.4036228560)
continue (0.0100150233 dimensionless) (-19.4153296155)
continue (0.0105069407 dimensionless) (-19.4244657817)
continue (0.0110229463 dimensionless) (-19.4310945850)
continue (0.0115643017 dimensionless) (-19.4350973275)
continue (0.0121324320 dimensionless) (-19.4367562989)
continue (0.0127271923 dimensionless) (-19.4359260210)
continue (0.0133518970 dimensionless) (-19.4327383076)
continue (0.0140087159 dimensionless) (-19.4273607030)
continue (0.0146954841 dimensionless) (-19.4193030603)
continue (0.0154190689 dimensionless) (-19.4080454450)
continue (0.0161744226 dimensionless) (-19.3928667956)
continue (0.0169695898 dimensionless) (-19.3735569747)
continue (0.0178051382 dimensionless) (-19.3495953301)
continue (0.0186773308 dimensionless) (-19.3212995650)
continue (0.0195971392 dimensionless) (-19.2895441357)
continue (0.0205564397 dimensionless) (-19.2564902353)
continue (0.0215684490 dimensionless) (-19.2276782933)
continue (0.0226289290 dimensionless) (-19.2025939503)
continue (0.0237370922 dimensionless) (-19.1777665198)
continue (0.0249048093 dimensionless) (-19.1534154971)
continue (0.0261257732 dimensionless) (-19.1298888446)
continue (0.0274065254 dimensionless) (-19.1072933622)
continue (0.0287556633 dimensionless) (-19.0859214146)
continue (0.0301644148 dimensionless) (-19.0654005618)
continue (0.0316522046 dimensionless) (-19.0440237778)
continue (0.0332094377 dimensionless) (-19.0206793026)
continue (0.0348343643 dimensionless) (-18.9939620450)
continue (0.0365530273 dimensionless) (-18.9633711046)
continue (0.0383368519 dimensionless) (-18.9336740746)
continue (0.0402325373 dimensionless) (-18.9122185822)
continue (0.0422078263 dimensionless) (-18.8982529261)
continue (0.0442792503 dimensionless) (-18.8873949985)
continue (0.0464458191 dimensionless) (-18.8790971824)
continue (0.0487308541 dimensionless) (-18.8741935419)
continue (0.0511373160 dimensionless) (-18.8735438866)
continue (0.0536354897 dimensionless) (-18.8787685449)
continue (0.0562510476 dimensionless) (-18.8877302316)
continue (0.0590198815 dimensionless) (-18.8965383779)
continue (0.0619488083 dimensionless) (-18.9027426903)
continue (0.0649513165 dimensionless) (-18.9055288714)
continue (0.0681575894 dimensionless) (-18.9076303004)
continue (0.0715280197 dimensionless) (-18.9100948886)
continue (0.0750013968 dimensionless) (-18.9136401693)
continue (0.0786931754 dimensionless) (-18.9182927299)
continue (0.0825422981 dimensionless) (-18.9248181454)
continue (0.0866223356 dimensionless) (-18.9336740746)
continue (0.0908541347 dimensionless) (-18.9438577379)
continue (0.0953507346 dimensionless) (-18.9531148092)
continue (0.1000293052 dimensionless) (-18.9641701747)
continue (0.1049484016 dimensionless) (-18.9746941347)
continue (0.1100962874 dimensionless) (-18.9821322810)
continue (0.1155110877 dimensionless) (-18.9901243663)
continue (0.1211791185 dimensionless) (-18.9978339382)
continue (0.1271298787 dimensionless) (-19.0040140021)
continue (0.1333821679 dimensionless) (-19.0085524020)
continue (0.1399365741 dimensionless) (-19.0137658699)
continue (0.1467891383 dimensionless) (-19.0190880622)
continue (0.1540082763 dimensionless) (-19.0252120678)
continue (0.1615721579 dimensionless) (-19.0323584359)
continue (0.1695065050 dimensionless) (-19.0407200499)
continue (0.1778428905 dimensionless) (-19.0504148487)
continue (0.1865820989 dimensionless) (-19.0593839177)
continue (0.1957188511 dimensionless) (-19.0713993402)
continue (0.2053328010 dimensionless) (-19.0899628764)
continue (0.2154295439 dimensionless) (-19.1123264475)
continue (0.2260086733 dimensionless) (-19.1405614645)
continue (0.2371238540 dimensionless) (-19.1646265475)
continue (0.2487761318 dimensionless) (-19.1716623999)
continue (0.2609584682 dimensionless) (-19.1690266027)
continue (0.2738182004 dimensionless) (-19.1694113313)
continue (0.2872846692 dimensionless) (-19.1695396500)
continue (0.3013448978 dimensionless) (-19.1696038235)
continue (0.3161925645 dimensionless) (-19.1695396500)
continue (0.3317316967 dimensionless) (-19.1674272252)
continue (0.3479446242 dimensionless) (-19.1646265475)
continue (0.3650909338 dimensionless) (-19.1612768100)
continue (0.3830462256 dimensionless) (-19.1575155756)
continue (0.4017931970 dimensionless) (-19.1559579580)
continue (0.4214925859 dimensionless) (-19.1571412376)
continue (0.4421479723 dimensionless) (-19.1593294387)
continue (0.4639852194 dimensionless) (-19.1636125807)
continue (0.4867879118 dimensionless) (-19.1736659944)
continue (0.5105137091 dimensionless) (-19.1880230557)
continue (0.5357242627 dimensionless) (-19.2074682381)
continue (0.5621634613 dimensionless) (-19.2306965398)
continue (0.5898168096 dimensionless) (-19.2456516643)
continue (0.6186469591 dimensionless) (-19.2695407400)
continue (0.6490505490 dimensionless) (-19.3046058917)
continue (0.6810664954 dimensionless) (-19.3336692557)
continue (0.7141590680 dimensionless) (-19.3768541254)
continue (0.7493971799 dimensionless) (-19.4096040528)
continue (0.7493971799 dimensionless) (-19.6497519817)
continue (0.7862527790 dimensionless) (-19.7344746648)
continue (0.8246759917 dimensionless) (-19.8804142250)
continue (0.8288690942 dimensionless) (-19.9036392824)
continue (0.8329222993 dimensionless) (-19.9248181454)
continue (0.8369692137 dimensionless) (-19.9463799871)
continue (0.8410245965 dimensionless) (-19.9683532442)
continue (0.8450724461 dimensionless) (-19.9907658806)
continue (0.8491277985 dimensionless) (-20.0134911606)
continue (0.8531743306 dimensionless) (-20.0366849612)
continue (0.8572273582 dimensionless) (-20.0604562878)
continue (0.8612783740 dimensionless) (-20.0853823878)
continue (0.8654007320 dimensionless) (-20.1115958323)
continue (0.8695793374 dimensionless) (-20.1468751433)
continue (0.8738320076 dimensionless) (-20.1820355538)
continue (0.8780757090 dimensionless) (-20.2169343884)
continue (0.8823266565 dimensionless) (-20.2535534132)
continue (0.8865758338 dimensionless) (-20.2921454967)
continue (0.8881744355 dimensionless) (-20.3097152975)
continue (0.8881744355 dimensionless) (-20.1489863932)
continue (0.8908313008 dimensionless) (-20.1661831500)
continue (0.8950838547 dimensionless) (-20.1968632605)
continue (0.8993328242 dimensionless) (-20.2274721990)
continue (0.9035775261 dimensionless) (-20.2592750232)
continue (0.9076364251 dimensionless) (-20.2924298239)
continue (0.9122887342 dimensionless) (-20.3412123399)
continue (0.9167472861 dimensionless) (-20.3897295995)
continue (0.9212067921 dimensionless) (-20.4375810300)
continue (0.9256657008 dimensionless) (-20.4902210420)
continue (0.9301243111 dimensionless) (-20.5488524317)
continue (0.9345829462 dimensionless) (-20.6152005116)
continue (0.9370354456 dimensionless) (-20.6560009309)
continue (0.9370354456 dimensionless) (-20.5723516288)
continue (0.9390419537 dimensionless) (-20.5976319920)
continue (0.9435007297 dimensionless) (-20.6590306867)
continue (0.9479596448 dimensionless) (-20.7289464119)
continue (0.9524111317 dimensionless) (-20.8105096863)
continue (0.9531313595 dimensionless) (-20.8260478339)
continue (0.9538446901 dimensionless) (-20.8426822767)
continue (0.9545580893 dimensionless) (-20.8593537087)
continue (0.9552715550 dimensionless) (-20.8760634677)
continue (0.9559850851 dimensionless) (-20.8928137815)
continue (0.9566986776 dimensionless) (-20.9096043776)
continue (0.9574113244 dimensionless) (-20.9264356041)
continue (0.9581250337 dimensionless) (-20.9433161617)
continue (0.9588387990 dimensionless) (-20.9602409619)
continue (0.9595314002 dimensionless) (-20.9771593891)
continue (0.9595314002 dimensionless) (-20.9251835594)
continue (0.9607716931 dimensionless) (-20.9510690167)
continue (0.9619918385 dimensionless) (-20.9769287057)
continue (0.9632120325 dimensionless) (-21.0027342212)
continue (0.9644322638 dimensionless) (-21.0284843347)
continue (0.9656525208 dimensionless) (-21.0541755574)
continue (0.9668727920 dimensionless) (-21.0798036015)
continue (0.9680930657 dimensionless) (-21.1053644274)
continue (0.9693133303 dimensionless) (-21.1308527999)
continue (0.9705335740 dimensionless) (-21.1562640559)
continue (0.9717071559 dimensionless) (-21.1815761449)
continue (0.9717071559 dimensionless) (-21.1458154562)
continue (0.9724931975 dimensionless) (-21.1599158719)
continue (0.9732326966 dimensionless) (-21.1739777047)
continue (0.9739722802 dimensionless) (-21.1879694920)
continue (0.9747119461 dimensionless) (-21.2018875502)
continue (0.9754506480 dimensionless) (-21.2157301393)
continue (0.9761904704 dimensionless) (-21.2294955630)
continue (0.9769303686 dimensionless) (-21.2431806293)
continue (0.9776692914 dimensionless) (-21.2567827378)
continue (0.9784093329 dimensionless) (-21.2702999644)
continue (0.9791199858 dimensionless) (-21.2837461741)
continue (0.9791199858 dimensionless) (-21.2575891194)
continue (0.9796262717 dimensionless) (-21.2657347695)
continue (0.9801046187 dimensionless) (-21.2738353751)
continue (0.9805823779 dimensionless) (-21.2818912638)
continue (0.9810606032 dimensionless) (-21.2898995668)
continue (0.9815392951 dimensionless) (-21.2978608143)
continue (0.9820173961 dimensionless) (-21.3057739872)
continue (0.9824949039 dimensionless) (-21.3136390499)
continue (0.9829728762 dimensionless) (-21.3214533973)
continue (0.9834513138 dimensionless) (-21.3292181056)
continue (0.9838771009 dimensionless) (-21.3369590251)
continue (0.9838771009 dimensionless) (-21.3169529618)
continue (0.9842532892 dimensionless) (-21.3219580583)
continue (0.9845776371 dimensionless) (-21.3269090213)
continue (0.9849011343 dimensionless) (-21.3318350146)
continue (0.9852259094 dimensionless) (-21.3367345294)
continue (0.9855498328 dimensionless) (-21.3416079274)
continue (0.9858739693 dimensionless) (-21.3464556191)
continue (0.9861983191 dimensionless) (-21.3512761149)
continue (0.9865228824 dimensionless) (-21.3560708481)
continue (0.9868465907 dimensionless) (-21.3608373601)
continue (0.9871812055 dimensionless) (-21.3656235059)
continue (0.9871812055 dimensionless) (-21.3497896453)
continue (0.9874069046 dimensionless) (-21.3531132306)
continue (0.9876423407 dimensionless) (-21.3564140945)
continue (0.9878789599 dimensionless) (-21.3596994739)
continue (0.9881146211 dimensionless) (-21.3629698250)
continue (0.9883503948 dimensionless) (-21.3662256261)
continue (0.9885862810 dimensionless) (-21.3694653444)
continue (0.9888222799 dimensionless) (-21.3726904824)
continue (0.9890583914 dimensionless) (-21.3759005319)
continue (0.9892935417 dimensionless) (-21.3790949772)
continue (0.9895395492 dimensionless) (-21.3822659646)
continue (0.9895395492 dimensionless) (-21.3694704286)
continue (0.9991962399 dimensionless) (-21.4821445811)
continue (1.0439534549 dimensionless) (-21.6001532873)
continue (1.0951411739 dimensionless) (-21.6571826854)
continue (1.1489937849 dimensionless) (-21.6918626214)
continue (1.2053795910 dimensionless) (-21.6873995607)
continue (1.2645947416 dimensionless) (-21.6802695057)
continue (1.3266370226 dimensionless) (-21.7185121121)
continue (1.3918847882 dimensionless) (-21.7340036295)
continue (1.4601297401 dimensionless) (-21.7624562619)
continue (1.5320561043 dimensionless) (-21.8233300673)
continue (1.6071727880 dimensionless) (-21.9344202853)
continue (1.6862823294 dimensionless) (-21.9714287473)
continue (1.7691069129 dimensionless) (-21.9321854888)
continue (1.8559408774 dimensionless) (-21.9991322785)
continue (1.9471516470 dimensionless) (-22.0433514208)
continue (2.0427414724 dimensionless) (-22.1049644025)
continue (2.1431490377 dimensionless) (-22.1181020264)
continue (2.2483764392 dimensionless) (-22.1523039793)
continue (2.3583513737 dimensionless) (-22.2129648180)
continue (2.4742518893 dimensionless) (-22.2751509124)
continue (2.5962021961 dimensionless) (-22.3021606318)
continue (2.7234517956 dimensionless) (-22.3074174377)
continue (2.8575320502 dimensionless) (-22.3772680348)
continue (2.9975887198 dimensionless) (-22.4595453863)
continue (2.9975887198 dimensionless) (-22.5204246898)
